answer,subject,choice_3,choice_2,choice_1,choice_0,question
1,nutrition,سلینٹ,Selenohistidine,Selenocysteine,Selenophosphate,25 انسانی سیلینوپروٹینز میں سیلینیم کس شکل میں پایا جاتا ہے؟
3,nutrition,گوشت اور دودھ کی مصنوعات,پھلیاں اور دال,پھل اور سبزیاں,جڑیں اور کند,عالمی سطح پر رجحانات بتا رہے ہیں کہ بڑھتی ہوئی آمدنی اور شہری کاری کے ساتھ ہم خوراک کی کونسی اشیاء میں اضافہ دیکھ رہے ہیں؟
3,nutrition,گرہنی میں جزوی طور پر ہضم شدہ چکنائی اور نشاستہ کی موجودگی آنتوں کی حرکت کو سست کر دیتی ہے,"کھانے کے آغاز پر، پیٹ دباؤ پیدا کرنے کے لیے اپنا ""ٹون"" بڑھاتا ہے جو اس کے مواد کو پائلورس کے ذریعے خارج کر دیتا ہے۔",کھانا کھانے کے بعد انسولین کا اخراج پیٹ کے خالی ہونے کو سست کردے گا۔,ہجرت کرنے والا موٹر کمپلیکس کھانے کے کھانے کے بعد خوراک کی پیرسٹالٹک حرکت کے لیے بنیادی طور پر ذمہ دار ہے۔,آنتوں کی حرکت ایک پیچیدہ عمل ہے، جو اعصاب، ہارمونز اور معدے میں خوراک کی موجودگی سے ہوتا ہے۔ اس عمل کے بارے میں کون سا قول درست ہے؟
1,nutrition,اس بات کو یقینی بنانا کہ مطالعہ کا نمونہ آبادی کا نمائندہ ہے۔,تمام ممکنہ کنفاؤنڈرز پر ڈیٹا اکٹھا کرنا۔,لوگوں کو بیماری کی علامات کا تجربہ کرنے سے پہلے، مطالعہ کے آغاز میں خوراک کی مقدار کے بارے میں ڈیٹا اکٹھا کرنا۔,لوگوں کی غذائی عادات کے بہت سے مختلف پہلوؤں کے بارے میں معلومات اکٹھا کرنا۔,خوراک کی مقدار کی تشخیص میں معلومات کے تعصب کو کم کرنا ممکن ہے (اگرچہ ختم نہیں کیا گیا)
2,nutrition,یہ احساس کہ انسان کھانے کی قسم کا انتخاب نہیں کر سکتا چاہے ان کی مقدار کو قابو میں رکھا جائے۔,کنٹرول کی کمی کا ایک ساپیکش جزو اور وقت کی مجرد مدت میں کھانے کی بڑی کھپت کا ایک معروضی جزو,کھانے کے درمیان بڑی مقدار میں مٹھائی کا استعمال۔,اگر مریضوں کو لگتا ہے کہ کھانے کے سائز سے قطع نظر ان کی کھانے کی عادات انتشار کا شکار ہیں۔,ایک binge کھانے کے واقعہ کی خصوصیت کے لیے کسی کو ان کی موجودگی کی چھان بین کرنی چاہیے:
3,nutrition,والدین کی پریشانی,جوانی کے دوران پرہیز,عورت کی جنس,پرفیکشنزم کی خصوصیات,مندرجہ ذیل عوامل میں سے کون سا کھانے کی خرابی کے لیے خطرہ عنصر نہیں سمجھا جاتا ہے۔
0,nutrition,GI ٹریکٹ کے ساتھ زیادہ تر پانی جذب بڑی آنت میں ہوتا ہے۔,Galactose اور fructose برش کی سرحدی جھلی پر ایک ہی ٹرانسپورٹر کے ذریعے جذب ہوتے ہیں۔,فریکٹوز گلوکوز سے زیادہ تیزی سے جذب ہوتا ہے۔,گلوکوز کے جذب کا تعلق سوڈیم کے جذب سے ہے۔,معدے سے جذب ہونے کے بارے میں کون سا بیان زیادہ درست ہے؟
3,nutrition,a اور c دونوں,مونو سیچوریٹڈ فیٹی ایسڈ,سیر شدہ اور ٹرانس غیر سیر شدہ فیٹی ایسڈ,n-3 اور n-6 polyunsaturated فیٹی ایسڈ,غذائی فیٹی ایسڈ کی کلاسوں میں سے جو پلازما ایل ڈی ایل کولیسٹرول کی سطح پر سب سے زیادہ فائدہ مند اثر رکھتے ہیں؟
0,nutrition,ہڈی کی تبدیلی کا ضابطہ,ایڈیپوسائٹس کی تفریق کا ضابطہ,جین کے اظہار میں کوئی تبدیلی کے بغیر کیلشیم کے جذب کو بڑھانے کے لیے تیز ردعمل,سیل جھلیوں میں لپڈ میں گھلنشیل اینٹی آکسیڈینٹ,مندرجہ ذیل میں سے کون سا وٹامن ڈی کا کام نہیں ہے؟
2,nutrition,36.5 kJ یا 8.1 kcal فی جی,29.7 kJ یا 7.1 kcal فی جی,19.7 kJ یا 4.1 kcal فی جی,23.5 kJ یا 5.8 kcal فی جی,ایک گرام ایتھنول میں کتنے کیلوری ہوتے ہیں؟
3,nutrition,oligo-saccharides کے استعمال کے ساتھ تبدیل کیا جا سکتا ہے,پروبائیوٹک ضمیمہ کے ذریعہ آسانی سے تبدیل کیا جاتا ہے۔,eosinophilic oesophagitis کی ایک وجہ ہے۔,utero میں بچوں میں موجود ہے,کالونی مائکرو بایوم:
0,nutrition,isoleucine,ہسٹیڈائن,ٹرپٹوفن,لیوسین,مندرجہ ذیل میں سے کون سا امینو ایسڈ گلوکونیوجینیسیس کے لیے سبسٹریٹ فراہم نہیں کر سکتا؟
2,nutrition,ورزش کے دوران خارجی کاربوہائیڈریٹ کا استعمال,کلاسک گلائکوجن لوڈنگ رجیم,ٹیپرنگ,کاربوہائیڈریٹ لوڈنگ,کون سی غذائی حکمت عملی طویل برداشت کی قسم کی ورزش کے دوران کارکردگی کو بہتر نہیں کرے گی؟
1,nutrition,سکن فولڈ موٹائی,آاسوٹوپ کی کمزوری,دوہری توانائی کی ایکس رے جذب کی پیمائش,مقناطیسی گونج امیجنگ,جسم کے معدنی مواد کی پیمائش کے لیے آپ جسمانی ساخت کا کون سا طریقہ استعمال کریں گے؟
3,nutrition,کمزور پٹھوں کی طاقت,اعلی دبلی پتلی ماس,زیادہ جسمانی وزن,اعلی ہڈی معدنی کثافت,یہ عوامل آسٹیوپوروٹک فریکچر کا خطرہ بڑھاتے ہیں:
1,nutrition,ہڈیوں کے معدنی نقصان پر بڑے اثرات ہیں۔,سپلیمنٹیشن اسٹڈیز میں مستقل طور پر کم ہڈیوں کا نقصان ہوا ہے۔,کنکال کی صحت کے ساتھ ایک غیر یقینی تعلق ہے کیونکہ تحقیقی مطالعات متعلقہ طرز زندگی کے عوامل جیسے تمباکو نوشی، ورزش اور شراب نوشی سے پریشان ہیں,مشاہداتی مطالعات میں ہڈیوں کے معدنی نقصان کے ساتھ منسلک کیا گیا ہے۔,پھلوں اور سبزیوں کا استعمال
1,nutrition,apoB، apoC، apoD، apoE اور apoM,apoA، apoB، apoC، apo E، اور apoL,apoA، apo(a)، apoB، apoC اور apoE,apoA، apoB، apoC، apoD، اور apoE,اپوپروٹینز کی پانچ اہم سیریز کون سی ہیں جن کی نشاندہی کی گئی ہے؟
3,nutrition,32,30,25,10,گلوکوز کے مکمل آکسیکرن سے کاربن ڈائی آکسائیڈ اور پانی میں ATP کی پیداوار درج ذیل میں سے کون سی ہے؟
0,nutrition,معمول کے استعمال کی معلوم شرائط کے تحت,صرف اس صورت میں جب انٹیک غذائی فوائد کے لیے درکار مقدار سے کم ہو۔,کسی بھی سطح پر تجویز کردہ غذائی انٹیک سے زیادہ,جب انٹیک قائم شدہ ULs (اوپری سطح) سے زیادہ ہو,غذائی اجزاء صحت کے لیے خطرہ بن سکتے ہیں:
0,nutrition,ایچ ڈی ایل کی کم سطح، چھوٹے گھنے ایل ڈی ایل کا کم تناسب اور بڑھے ہوئے ٹرائگلیسرائڈز,ایچ ڈی ایل کی بڑھتی ہوئی سطح، چھوٹے گھنے ایل ڈی ایل کا ایک اعلی تناسب اور ٹرائگلیسرائڈز,ایچ ڈی ایل کی کم سطح، چھوٹے گھنے ایل ڈی ایل اور عام ٹرائگلیسرائڈز کا ایک اعلی تناسب,ایچ ڈی ایل کی کم سطح، چھوٹے گھنے ایل ڈی ایل کا ایک اعلی تناسب اور بڑھے ہوئے ٹرائگلیسرائڈز,Atherogenic Lipoprotein Phenotype (ALP) کس لیپوپروٹین کی اسامانیتاوں کا مجموعہ ہے؟
1,nutrition,"کالونی لیمن میں ایک ""ایسیٹیٹ بفر"" کا قیام کچھ پیتھوجینک بیکٹیریا کی افزائش کو روکتا ہے۔",ایسیٹیٹ، پروپیونیٹ اور بیوٹیریٹ اہم نامیاتی تیزاب ہیں جو انیروبک کولک ابال سے تیار ہوتے ہیں۔,دیئے گئے تمام اختیارات درست ہیں۔,روزانہ غذائی ریشہ کی مقدار کی پیمائش ہر روز بڑی آنت میں داخل ہونے والے خمیری مواد کی مقدار کو کم کرتی ہے۔,"کالونی مائکرو فلورا کو ""ایک عضو کے اندر ایک عضو"" کے طور پر سمجھا جا سکتا ہے. مندرجہ ذیل میں سے کون سا بیان مائیکرو بائیوٹا کے افعال کو بہتر طور پر بیان کرتا ہے؟"
2,nutrition,سرخ خون کے خلیوں میں گلائکولائسز کی آخری پیداوار پائروویٹ ہے۔,گلائکولائسز میں، گلوکوز کو دو تین کاربن مصنوعات میں تقسیم کیا جاتا ہے۔,Glycolysis کے لیے NADP+ کی ضرورت ہوتی ہے۔,گلوکاگن گلائکولیسس کی شرح کو بڑھاتا ہے۔,گلوکوز میٹابولزم کے بارے میں درج ذیل میں سے کون سا بیان درست ہے؟
0,nutrition,کولیسٹرول,polyunsaturated فیٹی ایسڈ,سوڈیم,پوٹاشیم,انسانوں میں ہائی بلڈ پریشر کو بہتر بنانے کے لیے کون سے غذائی اجزاء کو دکھایا گیا ہے؟
2,nutrition,<50%,>95%,50-75%,75-95%,چکنائی میں عام طور پر ٹرائیسائلگلیسرول ہوتے ہیں:
2,nutrition,تمام پروٹین کی ایک ہی ثانوی ساخت ہوتی ہے۔,لائسین کے &epsiv;-امائنو گروپ اور گلوٹامیٹ کے کاربوکسائل گروپ کے درمیان آپس کے روابط امینو ایسڈ کو ہاضمے کے لیے غیر دستیاب بناتے ہیں۔,ڈسلفائیڈ پل بنانے کے لیے سسٹین کے -SH گروپس کے آکسیڈیشن کے ذریعے تشکیل پانے والے کراس لنکس امینو ایسڈ کو ہاضمے کے لیے غیر دستیاب بنا دیتے ہیں۔,پروٹین میں امینو ایسڈ کی ترتیب اس کی ترتیری ساخت ہے۔,پروٹین کی ساخت کے بارے میں درج ذیل میں سے کون سا بیان درست ہے؟
0,nutrition,ہائی باڈی ماس انڈیکس صحت کی مختلف حالتوں کے لیے ایک خطرے کا عنصر ہے، اس لیے اسے ایک ہی نمائش کے طور پر نہیں سمجھا جا سکتا۔,خوراک کی مقدار ایک 'نمائش' نہیں ہے کیونکہ افراد اس کے بارے میں انتخاب کرتے ہیں کہ وہ کیا کھاتے ہیں۔,ایک بے نقاب فرد کو بیماری کا زیادہ خطرہ ہوتا ہے۔,'ایکسپوزر' سے مراد کسی ایسے عنصر سے رابطہ ہے جو صحت کے لیے نقصان دہ یا فائدہ مند ہو سکتا ہے۔,نمائش کے بارے میں درج ذیل میں سے کون سا بیان درست ہے؟
0,nutrition,روزہ پلازما گلوکوز کی حراستی,Fructosamine ٹیسٹ,زبانی گلوکوز رواداری ٹیسٹ (OGTT),ہیموگلوبن A1c,پچھلے 8-10 ہفتوں کے دوران پلازما میں گلوکوز کی اوسط حراستی کی جانچ کے لیے ٹیسٹ یہ ہے:
3,nutrition,ڈھانچے سے جڑے پٹھے,جگر,گردہ,دماغ,ان میں سے کون سا اعضاء سب سے کم توانائی خرچ کرتا ہے فی یونٹ باڈی ماس (کلوگرام)؟
1,nutrition,نہیں، کیونکہ جی ایم فوڈز موسمیاتی تبدیلی کی شرح کے مطابق نہیں ہو سکتے,جی ہاں، کیونکہ وہ غیر جی ایم فوڈز سے سستے ہیں۔,ہاں، کیونکہ وہ ہمیں دنیا کے لیے زیادہ پرچر اور اقتصادی خوراک کی فراہمی کے ساتھ ساتھ غذائیت کے معیار میں مسلسل بہتری فراہم کر سکتے ہیں۔,نہیں، کیونکہ وہ کینسر کا سبب بن سکتے ہیں اور ان کے صحت کے دیگر نامعلوم اثرات ہو سکتے ہیں اس طرح وہ صارفین کے لیے ناقابل قبول ہیں۔,کیا GM فوڈز ایک قیمتی ٹول ہیں جس کے ساتھ عالمی غذائی تحفظ اور موسمیاتی تبدیلیوں سے نمٹنے کے لیے؟
1,nutrition,وہ تمام غذائی اجزاء ہیں۔,وہ تمام وٹامنز ہیں۔,وہ سب پودوں کے کھانے سے حاصل کیے جاتے ہیں۔,وہ تمام فائبر کے ذرائع ہیں۔,flavonoids (polyphenols) بشمول isoflavones (phytoestrogens)، inositol phosphates (phytates)، lignans (phytoestrogens)، isothiocyanates، indoles، phenols اور sulphides اور thiols، میں کیا مشترک ہے؟
2,nutrition,ایسڈ فاسفیٹیس کی پلازما سرگرمی,الکلائن فاسفیٹیس کی پلازما سرگرمی,پری پروتھرومبن کے پلازما میں ارتکاز,پروتھرومبن کے پلازما میں ارتکاز,مندرجہ ذیل میں سے کون سی وٹامن ڈی کی کمی میں اضافہ کرے گا؟
0,nutrition,سائنسدان گوشت کے متبادل کی تحقیق کر رہے ہیں۔,کسان یا خوراک پیدا کرنے والے حکومت پر اعتماد نہیں کرتے,گوشت کی زیادہ قیمتیں۔,خطرے کے ادراک میں فرق,'پاگل گایوں کی بیماری' کا خوراک کے انتخاب پر سب سے زیادہ اثر درج ذیل میں سے کس کی وجہ سے ہوا ہے؟
1,nutrition,کھانے کے بعد خون میں انسولین کی مقدار میں اضافہ سفید روٹی کے مساوی مقدار کے استعمال کے مقابلے میں۔,کھانے کے بعد خون میں انسولین کی مقدار میں اضافہ۔,کھانے کے بعد خون میں گلوکوز کی مقدار میں اضافہ سفید روٹی کی مساوی مقدار کے استعمال کے مقابلے میں۔,کھانے کے بعد خون میں گلوکوز کی مقدار میں اضافہ۔,مندرجہ ذیل میں سے کون سی گلیسیمک انڈیکس کی تعریف ہے؟
2,nutrition,قبل از وقت پیدائش,حمل کی عمر کے لیے آبادی کی حد سے نیچے پیدائش کا وزن,بہت کم پیدائشی وزن (VLBW),کم پیدائشی وزن (LBW),"مندرجہ ذیل میں سے کون سا بیان درست ہے؟
خراب جنین کی نشوونما کو انٹرا یوٹرن گروتھ ریٹارڈیشن (IUGR) کے طور پر بیان کیا جاتا ہے۔ IUGR کی ایک ہی تعریف ہے جیسے:"
2,nutrition,پاخانہ کا بلکنگ بنیادی طور پر غیر حل پذیر ریشوں جیسے سیلولوز کے عمل سے ہوتا ہے۔,فائبر کے ذرائع، جیسے ہیمی سیلولوز، پیکٹینز اور انولن تیزی سے شارٹ چین فیٹی ایسڈ میں خمیر ہوتے ہیں، جو بڑی آنت پر ٹرافک اثرات مرتب کرتے ہیں۔,انسانی پاخانے کے ساتھ وٹرو میں ابال کے مطالعے سے پتہ چلتا ہے کہ گھلنشیل اور ناقابل حل شکلیں 24 گھنٹوں کے اندر مکمل طور پر خمیر ہوجاتی ہیں۔,اس کے ابال کی آخری مصنوعات بنیادی طور پر مالیک، سوکسینک اور پروپیونک ایسڈ ہیں۔,غذائی ریشہ کے بارے میں کون سا بیان زیادہ درست ہے؟
3,nutrition,ٹشو ٹرن اوور کے لیے اعلی غذائیت کی ضروریات,معدے میں اندرونی عنصر کی کمی,نقل و حرکت میں کمی اور دھوپ میں باہر تھوڑا وقت گزارنا,کم آمدنی کی وجہ سے غذائیت سے بھرپور خوراک خریدنے کی صلاحیت میں کمی آئی,اعلی آمدنی والے ممالک میں بوڑھے لوگوں میں وٹامن یا معدنیات کی کمی کے بڑھتے ہوئے خطرے کی وجہ درج ذیل میں سے کون نہیں ہے؟
1,nutrition,80%,60%,40%,20%,غیر علاج شدہ دانتوں کے کیریز کے عالمی پھیلاؤ کا تخمینہ کیا ہے؟
2,nutrition,خواتین میں رجونورتی کے بعد خاص طور پر زیادہ ہے۔,بچپن، جوانی اور جوانی میں بڑھاپے میں فریکچر کے خطرے کی پیش گوئی کی جاتی ہے۔,بچپن میں سست ہے۔,جنین کی زندگی کے پہلے 10 ہفتوں میں تیز ہوتا ہے۔,ہڈیوں کا معدنی اضافہ
0,nutrition,موٹا ہونے کا خوف,جسم کی تصویر کو مسخ کرنا,اہم وزن میں کمی,افسردگی کی علامات,مندرجہ ذیل میں سے کس کو Anorexia Nervosa کی تشخیصی خصوصیت نہیں سمجھا جاتا ہے۔
0,nutrition,یاداشت,رویے کی خرابی,موٹر کی کارکردگی,بصری کارکردگی,حمل اور بچپن کے دوران لانگ چین فیٹی ایسڈز EPA اور DHA کے ساتھ سپلیمنٹ کا امکان درج ذیل کو فائدہ ہوگا:
0,nutrition,ہائپوگونادیزم,فربہ جگر,کشنگ سنڈروم,Wernicke-Korsakoff سنڈروم,شراب نوشی میں تھامین کی کمی کی طرف جاتا ہے
2,nutrition,گوانائن,سائٹوسین,تھامین,اڈینوسین,انسانی ڈی این اے میں، کون سا نیوکلیوٹائڈ بیس 5' پوزیشن پر میتھلیٹ ہوتا ہے؟
1,nutrition,وہ طریقہ کار جس کے ذریعے خلیات کے ذریعے نان ایسٹریفائیڈ فیٹی ایسڈز اٹھائے جاتے ہیں وہ کیریئر ثالثی ٹرانسپورٹ کے ذریعے ہے جس میں فیٹی ایسڈ بائنڈنگ، ٹرانسلوکیس اور ٹرانسپورٹ پروٹین شامل ہیں۔,وہ طریقہ کار جس کے ذریعے خلیات کے ذریعے نان ایسٹریفائیڈ فیٹی ایسڈز کو اٹھایا جاتا ہے وہ پھیلاؤ اور کیریئر کے ذریعے ثالثی کی نقل و حمل کا مجموعہ ہے جس میں فیٹی ایسڈ ایسٹریفیکیشن، ترکیب اور ٹرانسپورٹ پروٹین شامل ہیں۔,وہ طریقہ کار جس کے ذریعے خلیات کے ذریعے نان ایسٹریفائیڈ فیٹی ایسڈز کو اٹھایا جاتا ہے وہ پھیلاؤ اور کیریئر کے ذریعے ثالثی کی نقل و حمل کا مجموعہ ہے جس میں فیٹی ایسڈ بائنڈنگ، ٹرانسلوکیس اور ٹرانسپورٹ پروٹین شامل ہیں۔,وہ طریقہ کار جس کے ذریعے خلیات کے ذریعے غیر ایسٹریفائیڈ فیٹی ایسڈز کو اٹھایا جاتا ہے وہ صرف بازی کے ذریعے ہوتا ہے۔,انٹرا سیلولر چربی میٹابولزم کے بارے میں درج ذیل میں سے کون سا بیان درست ہے؟
0,nutrition,ہاضمے کو صرف پاخانے کی ہاضمیت کے طور پر ماپا جا سکتا ہے۔,ہاضمے کی پیمائش صرف ٹرمینل ileum میں کی جا سکتی ہے۔,پودوں کے پروٹین کے مقابلے گوشت کے پروٹین کی ہاضمیت کم اچھی ہوتی ہے۔,پودوں کے پروٹین کی ہضمیت عام طور پر جانوروں کے پروٹین کے مقابلے میں کم اچھی ہوتی ہے۔,غذائی پروٹین کے ہاضم ہونے کے بارے میں درج ذیل میں سے کون سا بیان درست ہے؟
2,nutrition,وزن میں کمی کے بعد تبدیل نہیں کیا جاتا ہے.,وزن میں اضافے کے بعد زیادہ ہے کیونکہ اضافی وزن کا ایک حصہ چربی سے پاک ماس ہے۔,hypothyroidism اور hyperthyroidism میں غیر تبدیل شدہ ہے,آرام دہ بیٹھنے کی پوزیشن میں ماپا جاتا ہے۔,بیسل میٹابولک ریٹ (BMR):
2,nutrition,ایم آر آئی,چار ٹوکری ماڈل,ڈی ایکس اے,BMI,وزن میں کمی کے دوران جسم کی چربی میں ہونے والی تبدیلیوں کا اندازہ لگانے کا بہترین طریقہ کیا ہے؟
1,nutrition,کولیسٹرول بنیادی طور پر پودوں کے خلیوں کی دیواروں میں پایا جاتا ہے۔,کولیسٹرول بنیادی طور پر خمیر کے خلیوں کی سیل دیواروں میں ہوتا ہے۔,کولیسٹرول بنیادی طور پر ممالیہ کے خلیوں کی خلیوں کی دیواروں میں پایا جاتا ہے۔,کولیسٹرول بنیادی طور پر بیکٹیریل خلیوں کی سیل کی دیواروں میں ہوتا ہے۔,مندرجہ ذیل میں سے کون سا بیان درست ہے؟
1,nutrition,مزیدار، پروسیسرڈ فوڈ سے ذائقہ کے اشارے بڑے کھانے کے بعد بھی ترپتی سگنلز کو اوور رائیڈ کر دیں گے۔,مسئلہ لالچ اور پیٹوپن کا ہے، جس کے تحت لوگ مستقل بنیادوں پر مضبوط ترغیب کے اشاروں کو زیر کرتے ہیں۔,گٹ/دماغ کا سگنلنگ پاتھ وے توانائی کی مقدار کو ضروریات کے 2% کے اندر کنٹرول کرتا ہے، یہاں تک کہ ان لوگوں میں بھی جو موٹے موٹے ہیں۔,موٹاپا اس لیے ہوتا ہے کیونکہ گٹ ہارمون کا اخراج خراب ہو جاتا ہے اور PYY رطوبت ترپتی کا اشارہ دینے میں ناکام ہو جاتی ہے۔,موٹاپے کی نشوونما میں آنت کے کردار کے بارے میں درج ذیل بیانات میں سے کون سی صورت حال کو بہتر طور پر بیان کرتا ہے؟
0,nutrition,نمک,شراب,غذائی چربی,انسولین کی طرح نمو کا عنصر -1,ان عوامل میں سے کون سا پروسٹیٹ کینسر کے خطرے میں اضافے سے منسلک ہے؟
0,nutrition,جین کے اظہار اور خلیے کی تفریق کا ضابطہ,تائرواڈ ہارمون ریسیپٹرز کو چالو کرنا,وٹامن ڈی ریسیپٹرز کو چالو کرنا,خون جمنے والے پروٹین کی ترکیب,مندرجہ ذیل میں سے کون سا وٹامن اے کا کام نہیں کرتا ہے۔
3,nutrition,روزہ خون میں گلوکوز ≥ 126 mg/dl,2 گھنٹے بعد پرانڈیل گلوکوز ≥ سے 126 mg/dl,بے ترتیب گلوکوز> 160 ملی گرام/ڈی ایل,روزہ خون میں گلوکوز؟ 140 ملی گرام/ڈی ایل,درج ذیل میں سے کون سی تصدیق شدہ اقدار ذیابیطس کی تشخیصی حد کو پورا کرتی ہیں؟
1,nutrition,سارکوپلاسمک ریٹیکولم,myofibril,سارکومیرے,پٹھوں کا ریشہ,کنکال کے پٹھوں کے ٹشو کی بنیادی فعال اکائی کیا ہے؟
3,nutrition,وبائی امراض کے شواہد سے پتہ چلتا ہے کہ فزیالوجی میں پروگرام شدہ فرق پیدائش سے پہلے اور ابتدائی پیدائش کے بعد کی زندگی کے واقعات سے جڑے ہوئے ہیں۔,وبائی امراض کے شواہد سے پتہ چلتا ہے کہ فزیالوجی میں پروگرام شدہ فرق صرف پیدائش سے پہلے کے واقعات سے منسلک ہیں۔,ابتدائی تجربے اور بعد میں صحت کے درمیان مشاہدہ شدہ روابط صرف برطانیہ کے مطالعے میں دیکھے گئے ہیں۔,اگرچہ ابتدائی زندگی اہم معلوم ہو سکتی ہے، تاہم دل کی بیماری اور ٹائپ 2 ذیابیطس کے خطرے کے مشاہدہ شدہ لنکس کی بڑی حد تک بالغ طرز زندگی سے وضاحت کی جا سکتی ہے۔,پچھلی دو دہائیوں میں، وبائی امراض کے مطالعے کے نتائج کے بعد زچگی کی غذائیت میں دلچسپی بڑھ گئی ہے جو ابتدائی تجربے اور بعد میں صحت کے درمیان تعلق کو ظاہر کرتی ہے۔ مندرجہ ذیل میں سے کون سا بیان درست ہے:
