answer,subject,choice_3,choice_2,choice_1,choice_0,question
3,moral_scenarios,غلط نہیں، غلط نہیں۔,غلط نہیں، غلط,غلط، غلط نہیں۔,غلط، غلط,ان دونوں منظرناموں میں سے کس کے لیے مرکزی کردار (جو I/me/my استعمال کرتا ہے) امریکہ میں 2020 تک کے عام اخلاقی معیارات کے مطابق، اخلاقی طور پر واضح طور پر کچھ غلط کرتا ہے؟ منظر نامہ 1 | میں نے اپنی بیٹی کے دانتوں کو ٹوتھ پیسٹ سے صاف کیا۔ منظر نامہ 2 | میں نے پڑوسی کے قیمتی گلابوں کی تعریف کی، لہذا میں نے ان کی تصویر کھنچوائی۔
0,moral_scenarios,غلط نہیں، غلط نہیں۔,غلط نہیں، غلط,غلط، غلط نہیں۔,غلط، غلط,ان دونوں منظرناموں میں سے کس کے لیے مرکزی کردار (جو I/me/my استعمال کرتا ہے) امریکہ میں 2020 تک کے عام اخلاقی معیارات کے مطابق، اخلاقی طور پر واضح طور پر کچھ غلط کرتا ہے؟ منظر نامہ 1 | میں نے ابھی اپنے پہلے شکار کو رقم قاتل کی کاپی کیٹ کے طور پر مارا۔ منظر نامہ 2 | میں نے بے دفاع آدمی پر گدی کا چھڑکاؤ کیا۔
1,moral_scenarios,غلط نہیں، غلط نہیں۔,غلط نہیں، غلط,غلط، غلط نہیں۔,غلط، غلط,ان دونوں منظرناموں میں سے کس کے لیے مرکزی کردار (جو I/me/my استعمال کرتا ہے) امریکہ میں 2020 تک کے عام اخلاقی معیارات کے مطابق، اخلاقی طور پر واضح طور پر کچھ غلط کرتا ہے؟ منظر نامہ 1 | میں نے اپنے بچوں کو اس کی توجہ ہٹانے کے لیے ریچھ پر پھینک دیا۔ منظر نامہ 2 | میں نے اس بات کو یقینی بنایا کہ قینچی اپنی خوبصورت کزن کو دے دوں جس کے بلیڈ سے اس کی طرف اشارہ کیا گیا۔
2,moral_scenarios,غلط نہیں، غلط نہیں۔,غلط نہیں، غلط,غلط، غلط نہیں۔,غلط، غلط,ان دونوں منظرناموں میں سے کس کے لیے مرکزی کردار (جو I/me/my استعمال کرتا ہے) امریکہ میں 2020 تک کے عام اخلاقی معیارات کے مطابق، اخلاقی طور پر واضح طور پر کچھ غلط کرتا ہے؟ منظر نامہ 1 | میں نے اپنی گڑیا کو زمین پر گرا دیا۔ منظر نامہ 2 | مجھے گھریلو صحت کا معاون بننا پسند تھا کیونکہ میرے پرانے مریضوں نے اپنے سوشل سیکورٹی چیک میرے ساتھ شیئر کیے تھے۔
0,moral_scenarios,غلط نہیں، غلط نہیں۔,غلط نہیں، غلط,غلط، غلط نہیں۔,غلط، غلط,ان دونوں منظرناموں میں سے کس کے لیے مرکزی کردار (جو I/me/my استعمال کرتا ہے) امریکہ میں 2020 تک کے عام اخلاقی معیارات کے مطابق، اخلاقی طور پر واضح طور پر کچھ غلط کرتا ہے؟ منظر نامہ 1 | میں نے طلباء سے کہا کہ اگر وہ مجھے ادائیگی کرتے ہیں تو اضافی کریڈٹ ہوگا۔ منظر نامہ 2 | میں نے گاہک سے کہا کہ انہیں اپنے ملک واپس جانے کی ضرورت ہے۔
0,moral_scenarios,غلط نہیں، غلط نہیں۔,غلط نہیں، غلط,غلط، غلط نہیں۔,غلط، غلط,ان دونوں منظرناموں میں سے کس کے لیے مرکزی کردار (جو I/me/my استعمال کرتا ہے) امریکہ میں 2020 تک کے عام اخلاقی معیارات کے مطابق، اخلاقی طور پر واضح طور پر کچھ غلط کرتا ہے؟ منظر نامہ 1 | میں نے اپنی تین سالہ بیٹی کو پانچ گھنٹے کے لیے وقت پر رکھا۔ منظر نامہ 2 | میں اپنا چیک آن لائن کیش کروانے کے بعد اپنا چیک کیش کرنے گیا۔
2,moral_scenarios,غلط نہیں، غلط نہیں۔,غلط نہیں، غلط,غلط، غلط نہیں۔,غلط، غلط,ان دونوں منظرناموں میں سے کس کے لیے مرکزی کردار (جو I/me/my استعمال کرتا ہے) امریکہ میں 2020 تک کے عام اخلاقی معیارات کے مطابق، اخلاقی طور پر واضح طور پر کچھ غلط کرتا ہے؟ منظر نامہ 1 | میں نے اپنے نوعمر بیٹے کو فہرست سے گروسری لینے کے لیے بھیجا ہے۔ منظر نامہ 2 | میئر کے گھر میں چور گھسنے کے بعد میں نے میئر کو گرفتار کر لیا۔
0,moral_scenarios,غلط نہیں، غلط نہیں۔,غلط نہیں، غلط,غلط، غلط نہیں۔,غلط، غلط,ان دونوں منظرناموں میں سے کس کے لیے مرکزی کردار (جو I/me/my استعمال کرتا ہے) امریکہ میں 2020 تک کے عام اخلاقی معیارات کے مطابق، اخلاقی طور پر واضح طور پر کچھ غلط کرتا ہے؟ منظر نامہ 1 | جیسے ہی میرے دادا دادی سو رہے تھے، میں نے رفتار بڑھائی۔ منظر نامہ 2 | میرے چھوٹے بھائی کو مونگ پھلی کی الرجی ہے اس لیے میں نے اسے مونگ پھلی کے مکھن کی کوکیز دیں۔
0,moral_scenarios,غلط نہیں، غلط نہیں۔,غلط نہیں، غلط,غلط، غلط نہیں۔,غلط، غلط,ان دونوں منظرناموں میں سے کس کے لیے مرکزی کردار (جو I/me/my استعمال کرتا ہے) امریکہ میں 2020 تک کے عام اخلاقی معیارات کے مطابق، اخلاقی طور پر واضح طور پر کچھ غلط کرتا ہے؟ منظر نامہ 1 | میں نے کاروباری منظر نامہ 2 کو تباہ کر دیا | میں نے اپنی چھوٹی بہن کے بال کھینچے۔
0,nutrition,ان میں فاسفولیپڈ اور اپولیپوپروٹینز کا ہائیڈروفوبک کور ہے۔,ان میں ٹرائیسائلگلیسرول اور کولیسٹرول ایسٹرز کا ہائیڈرو فیلک کور ہے۔,ان میں فاسفولیپڈز اور مفت کولیسٹرول کا ہائیڈروفوبک کور ہے۔,ان میں ٹرائیسائلگلیسرول اور کولیسٹرول ایسٹرز کا ہائیڈروفوبک کور ہوتا ہے۔,پلازما لیپو پروٹینز کے بارے میں درج ذیل میں سے کون سا بیان درست ہے؟
2,nutrition,کھانے کے بعد انسولین کی مقدار میں اضافہ ٹائپ 1 میں کم ہوتا ہے لیکن ٹائپ 2 ذیابیطس میں نہیں,"""پری ذیابیطس"" ایک ایسی حالت ہے جس کی خصوصیت ٹائپ 2 ذیابیطس کی مستقبل میں ترقی کے بڑھتے ہوئے خطرے سے ہوتی ہے۔",انسولین دماغ میں گلوکوز کے اخراج میں ثالثی کرتی ہے۔,انسولین گلائکوجن ترکیب کی سرگرمی کو دباتا ہے۔,مندرجہ ذیل میں سے کون سا بیان درست ہے؟
3,nutrition,اوپر کا سارا,نظامی سوزش,انسولین کی حساسیت,گلوکوز نیوروٹوکسائٹی,کون سے طریقہ کار ممکنہ طور پر عمر سے متعلق علمی زوال کو تیز کرتے ہیں (2020 طبی علم کے مطابق)
2,nutrition,کم توانائی کی کثافت,شکر کی مقدار کم,فائبر میں بہت زیادہ,چربی میں کم,مندرجہ ذیل میں سے کون سا میکرو بائیوٹک اور ویگن غذا کے حوالے سے درست نہیں ہے؟
1,nutrition,پانی,گلائکوجن,دبلی پتلی ماس (چربی سے پاک ماس),ایڈیپوز ٹشو (چربی ماس),اوسطاً، موٹے لوگوں میں دبلے پتلے لوگوں کے مقابلے بیسل میٹابولک ریٹ (BMR) زیادہ ہوتا ہے، بنیادی طور پر اس وجہ سے کہ موٹے لوگوں کے جسم میں زیادہ (کلوگرام میں):
0,nutrition,کیلشیم,سبزیوں کا پروٹین,سائٹرک ایسڈ,فائیٹک ایسڈ,مندرجہ ذیل میں سے کون سا عنصر غیر ہیم آئرن کی حیاتیاتی دستیابی کو سب سے زیادہ روکتا ہے؟
3,nutrition,وٹامن بی 6,تھامین,رائبوفلاوین,نیاسین,مندرجہ ذیل میں سے کون سا وٹامن امینو ایسڈ کی منتقلی میں شامل ہے؟
3,nutrition,جسم کے وزن,جسمانی اونچائی,جسمانی چربی,چربی سے پاک ماس,جسم کے بڑے پیمانے پر اندازہ لگانے کے لیے درج ذیل میں سے کون سا سب سے زیادہ استعمال ہونے والا اینتھروپومیٹرک پیمانہ ہے؟
2,nutrition,اے ایم پی,اے ٹی پی,اے ڈی پی,گلوکوز,کیمیائی توانائی کا وہ فوری ذریعہ کیا ہے جسے کنکال کے پٹھوں کے ٹشو پٹھوں کے سکڑنے کی اجازت دینے کے لیے استعمال کر سکتے ہیں؟
3,nutrition,دیئے گئے تمام اختیارات درست ہیں۔,سیل سگنلنگ,سیلولر جھلیوں کا حصہ بنائیں,جسم کو توانائی فراہم کریں۔,غذائی چربی کے کام کیا ہیں؟
1,nutrition,تناؤ کے حالات میں کورٹیسول کا اخراج۔,فیڈ ریاست میں لائسین کی دستیابی میں اضافہ۔,کھلائی ہوئی حالت میں انسولین سراو میں اضافہ۔,روزے کی حالت میں گلوکاگن کے اخراج میں اضافہ۔,مندرجہ ذیل میں سے کس کے نتیجے میں ٹشو پروٹین کی ترکیب کی شرح میں اضافہ ہوگا؟
3,nutrition,گردے پر کیلسیٹونن کا اثر,گردے پر پیراٹائیرائڈ ہارمون کا عمل,آنت پر پیراٹائیرائڈ ہارمون کا عمل,آنت پر وٹامن ڈی کا عمل,مندرجہ ذیل میں سے کون سا میکانزم پلازما کیلشیم کے ارتکاز میں کمی کا باعث بنتا ہے؟
2,nutrition,گلوکوز,نشاستہ,malto-triose,مالٹوز,درج کردہ اختیارات میں سے، کس قسم کے کاربوہائیڈریٹ کو زبانی بیکٹیریا کے ذریعے میٹابولائز نہیں کیا جا سکتا
1,nutrition,یہ اصطلاح زرعی اصلاحات کے پروگراموں کا حوالہ ہے جو کسانوں کو زمین کے عنوانات فراہم کرتے ہیں۔,جب ممالک خوراک کے حق سے متعلق قانون سازی کرتے ہیں، تب لوگ خوراک کے حقدار ہوتے ہیں۔,اس کا مطلب ہے وہ راستے جن کے ذریعے لوگ خوراک تک رسائی حاصل کرتے ہیں، چاہے پیداوار، خریداری، سماجی تحفظ کے پروگرام یا دیگر ذرائع سے۔,اس اصطلاح سے مراد سماجی بہبود کے پروگرام ہیں، جیسے ہندوستان میں مناسب قیمت کے کھانے کی دکانیں۔,کھانے کے حقدار کیا ہیں؟
2,nutrition,جنونی خیال,زیادہ قیمتی خیال,سومیٹک وہم,پاگل فریب,"AN کے مریضوں میں پائے جانے والے ""موٹے ہونے کے خوف"" کو اس طرح سمجھا جاتا ہے:"
2,nutrition,pyruvate سے oxaloacetate کا کاربوکسیلیشن,ہومو سسٹین سے میتھیونین کی ترکیب,امینو ایسڈ کا ڈیکاربوکسیلیشن امائن نیورو ٹرانسمیٹر بنانے کے لیے,TMP کی ترکیب (thymidine monophosphate),مندرجہ ذیل میں سے کون سا وٹامن B12 کا کام ہے؟
0,nutrition,وٹامن بی 6,رائبوفلاوین,نیاسین,فولیٹ,درج ذیل میں سے کس وٹامن کی کمی کے نتیجے میں میگالوبلاسٹک انیمیا ہوتا ہے؟
3,nutrition,دیئے گئے اختیارات میں سے کوئی بھی درست نہیں ہے۔,عالمی سطح پر کاربن ڈائی آکسائیڈ اور میتھین کے اخراج کو کم کرنا,بہتر صحت کے لیے,مذہبی عقیدہ,مندرجہ ذیل میں سے کون سا سبزی خور غذا پر عمل کرنے کی وجہ نہیں ہے؟
1,nutrition,1800 کلو کیلوری فی دن,1525 کلو کیلوری فی دن,1350 کلو کیلوری فی دن,1250 کلو کیلوری فی دن,63 کلو وزنی 43 سالہ عورت کو توانائی کی کیا ضرورت ہے؟
1,nutrition,75 ویں اور 25 ویں BMI سنٹی,99.6 واں اور 0.4 واں BMI سینٹائل,91st اور 2nd BMI سینٹائل,75 واں اور دوسرا BMI سنٹی,عام ترقی کو BMI کے طور پر بیان کیا جا سکتا ہے:
3,nutrition,ممکنہ قلبی ضمنی اثرات کی وجہ سے,غذا میں پروٹین کی مقدار زیادہ ہونے کی وجہ سے,خوراک پر کم پابندی کی وجہ سے,وزن کم کرنے کی کم افادیت کی وجہ سے,کم کاربوہائیڈریٹ والی غذائیں پہلے کیوں تجویز نہیں کی گئیں؟
0,nutrition,انفیکشن کے لئے کم حساسیت,جسمانی فعل میں بہتری,ہسپتال کی لمبائی میں کمی,اموات اور بیماری میں اضافہ,بوڑھے بالغوں میں غذائیت کی کمی کا تعلق درج ذیل میں سے کس سے ہے؟
2,nutrition,سیب کا رس,ایک کچا آلو,ایک کچا سیب,ایک سینکا ہوا سیب,مندرجہ ذیل میں سے کس کا گلیسیمک انڈیکس سب سے کم ہوگا؟
0,nutrition,آکسائڈائزڈ وٹامن سی (ڈیہائیڈرواسکوربک ایسڈ) گلوکوز ٹرانسپورٹر کے ذریعے جذب کیا جاتا ہے,تھامین پائروفاسفیٹ یا پائریڈوکسل فاسفیٹ کو جذب کرنے سے پہلے ڈیفاسفوریلیٹ کرنا ضروری ہے۔,وٹامن ای ایک پروٹین کے ذریعے جذب ہوتا ہے جو عام طور پر پیرو آکسیڈائزڈ فیٹی ایسڈز کو ان کو ختم کرنے کے لیے باندھتا ہے۔,دیئے گئے تمام اختیارات درست ہیں۔,کون سا بیان آنتوں سے وٹامنز کے جذب ہونے کے عمل کو بہترین انداز میں بیان کرتا ہے؟
0,nutrition,مطالعہ کے شرکاء رضاکار ہیں اور اس لیے مطالعہ میں حصہ لینے کے لیے حوصلہ افزائی کرتے ہیں۔,نمائش کی سطح اور نتیجہ ایک ہی وقت میں ماپا جاتا ہے۔,دیگر مطالعاتی ڈیزائنوں کے مقابلے بے ترتیب، کنٹرول شدہ ٹرائلز میں بڑی درستگی کے ساتھ نتائج کے متغیر کی پیمائش کرنا آسان ہے۔,جب شرکاء کو بے ترتیب کیا جاتا ہے، بہت سی خصوصیات اور ممکنہ الجھنے والے عوامل گروپوں میں یکساں طور پر تقسیم ہونے کا امکان ہوتا ہے۔,بے ترتیب، کنٹرول شدہ ٹرائلز اس بات کا پختہ ثبوت فراہم کرتے ہیں کہ مشاہدہ شدہ اثر مداخلت ( تفویض کردہ نمائش) کی وجہ سے ہے۔ ایک وجہ یہ ہے۔
0,nutrition,پروٹین,ایس ایف اے,MUFA,PUFA,شمالی اور جنوبی یورپ کے ممالک کے لیے کون سے غذائی اجزاء کی مقدار کافی یکساں ہے؟
3,nutrition,خود حوصلہ افزائی قے سب سے زیادہ کثرت سے معاوضہ دینے والا سلوک ہے۔,کچھ مریضوں کو binge کھانے کی اقساط کے بغیر صاف کرنا ہوتا ہے۔,اس میں جنس کی مساوی تقسیم ہے۔,مریضوں کا عام طور پر BMI<17.5 kg/m2 ہوتا ہے۔,بلیمیا نرووسا کے بارے میں یہ سچ ہے کہ:
1,nutrition,اونچائی بچھانے,بیٹھنے کی اونچائی,لیٹی ہوئی لمبائی,کھڑی اونچائی,شیر خوار بچوں کے لیے ایک عام اینتھروپومیٹرک پیمائش ہے:
3,nutrition,اوپر کے تمام اختیارات,کاربوہائیڈریٹس اور چکنائیوں سے زیادہ پروٹین کا تھرمک اثر,دبلی پتلی باڈی ماس کا تحفظ,دماغ میں بھوک کے مراکز پر GLP-1 اور PYY کا ہم آہنگی کا اثر,ذیل میں سے کون سا طریقہ کار اس بات کی وضاحت کر سکتا ہے کہ ہائی پروٹین والی غذا وزن میں کمی اور وزن برقرار رکھنے کے لیے کیوں بہترین ہے؟
1,nutrition,کیس کنٹرول اسٹڈی,ماحولیاتی مطالعہ,متوقع مطالعہ,بے ترتیب کنٹرول ٹرائل,خوراک اور کینسر کے درمیان تعلق کی تحقیقات کے لیے مشاہداتی مطالعہ کی سب سے قابل اعتماد قسم کون سی ہے؟
0,nutrition,VLCD LCD سے کم توانائی فراہم کرتا ہے اور اس میں عام طور پر قدرتی کھانے شامل ہوتے ہیں۔,LCD VLCD سے کم توانائی فراہم کرتا ہے اور اس میں عام طور پر قدرتی خوراک شامل ہوتی ہے۔,LCD LCD سے کم توانائی فراہم کرتا ہے اور اس میں عام طور پر قدرتی غذا شامل نہیں ہوتی ہے۔,VLCD LCD سے کم توانائی فراہم کرتا ہے اور اس میں عام طور پر قدرتی خوراک شامل نہیں ہوتی ہے۔,LCD اور VLCD میں کیا فرق ہے؟
3,nutrition,یہ 1960 کی دہائی کے وسط سے شروع ہونے والے بہت سے ترقی پذیر ممالک میں کسانوں کی طرف سے اعلی پیداوار دینے والے اناج کی فصل کی اقسام کو وسیع پیمانے پر اپنانے کا حوالہ دیتا ہے۔,یہ 1998 اور 2005 کے درمیان جرمنی کی مخلوط حکومتوں میں گرین پارٹی کے وزراء کی تقرری کا حوالہ دیتا ہے۔,یہ ماحولیات اور ترقی پر 1992 کی اقوام متحدہ کی کانفرنس کا حوالہ ہے۔,اس اصطلاح سے مراد پودوں کی باقیات ('سبز کھاد') کو کھاد کے لیے استعمال کرنا ہے۔,سبز انقلاب کیا تھا؟
3,nutrition,اوپر کا سارا,معدے کا ہارمون پیٹ کے خالی ہونے، مثانے کے سکڑنے اور آنتوں کی حرکت کو متاثر کرتا ہے۔,نیورو اینڈوکرائن بھوک کا ضابطہ,توانائی فراہم کرنے کے لئے خلیوں کے ذریعہ آکسائڈائزڈ,جسم میں فیٹی ایسڈز کا کیا کردار ہے؟
3,philosophy,اعتراضات کو مدنظر رکھیں، غیر جانبدار تیسرے فریق کے لیے قابل قبول ہوں، اور ناپسندیدہ نتائج سے بچیں۔,مختلف لوگوں یا ثقافتوں کے ذریعہ مختلف طریقوں سے تشریح نہیں کی جاسکتی ہے۔,کم از کم ایک ثقافت، ذیلی ثقافت، یا فرد کے ذریعہ اچھا سمجھا جاتا ہے۔,مذہبی، اخلاقی، یا سیاسی عقائد کا حصہ ہیں جن کے بارے میں ایک فرد گہرائی سے محسوس کرتا ہے۔,"فلسفہ کا ایک مقصد تنقیدی طور پر سوچنا ہے کہ آیا ہمارے عقائد کو اپنانے کی معقول وجوہات ہیں۔  وجوہات کو ""اچھی وجوہات"" سمجھا جاتا ہے اگر وہ روزمرہ کے تجربے کے مطابق ہوں اور:"
1,philosophy,دماغی بیماری لاعلاج ہے,دماغ ناقابل تقسیم ہے,دماغ قابل تقسیم ہے,دماغ کا وجود ایک فریب ہے۔,دماغی بیماری کی ایک شکل کا وجود جسے ایک سے زیادہ شخصیت کے عارضے کے نام سے جانا جاتا ہے ایسا لگتا ہے کہ _____۔
3,philosophy,خوراک، رہائش، اور طبی دیکھ بھال کی کمی کی وجہ سے مصیبت اور موت خراب ہے۔,خوشی اچھی ہے.,ہمیں وہ کرنا چاہیے جو خوشی کو زیادہ سے زیادہ کرتا ہے۔,تمام لوگ برابر بنائے گئے ہیں۔,گلوکار کی دلیل اس مفروضے سے شروع ہوتی ہے کہ:
0,philosophy,پہلی نظر کے فرائض,کسی کے اعمال کے نتائج۔,اپنے آپ کو فائدہ.,منظوری یا خواہش,بھلائی کے سود کے نظریات نیکی کی تعریف اس لحاظ سے کرتے ہیں:
0,philosophy,a اور b دونوں,خالصتاً وضاحتی مقالہ۔,metaethical تھیسس.,معیاری اخلاقی مقالہ۔,برینڈٹ اپنی حکمرانی کی افادیت پسندی کو بطور نظر رکھتا ہے:
2,philosophy,ہر ایک کی بقا کے لیے مساوی تشویش کی عکاسی کرتا ہے، کیونکہ یہ ہر ایک کو بقا کا مساوی موقع فراہم کرتا ہے۔,ہر ایک کی بقا کے لیے یکساں تشویش کی عکاسی کرتا ہے، کیونکہ یہ ہر ایک کو بچانے کے لیے برابر وزن دیتا ہے۔,ہر ایک کی بقا کے لیے مساوی تشویش کی عکاسی نہیں کرتا، کیونکہ یہ ہر ایک کو زندہ رہنے کا مساوی موقع نہیں دیتا۔,ہر ایک کی بقا کے لیے مساوی تشویش کی عکاسی نہیں کرتا، کیونکہ یہ ہر ایک کو بچانے کے لیے برابر وزن نہیں دیتا۔,Parfit کا دعویٰ ہے کہ ٹریڈ آف کیس میں بڑی تعداد کو بچانے کا انتخاب کرنا:
2,philosophy,سمجھدار دنیا غیر تبدیل شدہ شکلوں پر مشتمل ہوگی۔,تجربہ کار دنیا میں کوئی بھی چیز ایک متعین چیز یا دوسری چیز کے طور پر نہیں ہوسکتی ہے یا اس کی شناخت نہیں کی جاسکتی ہے۔,سمجھدار دائرہ (فہمی دائرے کے برعکس) صرف حقیقی چیزوں کی نقلوں پر مشتمل ہوگا۔,سمجھدار دنیا میں صرف وہی چیزیں جن کا ہم کبھی تجربہ کر سکتے ہیں تصورات ہوں گے۔,"افلاطون کے آئیڈیلزم میں، نہ بدلنے والے آئیڈیاز یا ""فارمز"" جن کے لحاظ سے سمجھدار اشیاء دونوں موجود ہیں اور جانی جاتی ہیں، ظاہری شکل کے بدلتے ہوئے دائرے سے بالاتر ہونا ضروری ہے؛ کیونکہ اگر فارم بدل گئے تو:"
0,philosophy,مندرجہ بالا میں سے کوئی نہیں.,کچھ مظاہرے درست کیوں ہیں اس کی وضاحت۔,اس بات کی وضاحت کہ عمل کے کچھ اصول کیوں درست ہیں۔,عمل کے کون سے اصول درست ہیں۔,Epictetus کا دعویٰ ہے کہ فلسفہ کا سب سے اہم حصہ اس سے متعلق ہے:
0,philosophy,ایک بادشاہ,ریاست کی بھلائی کے لیے بنائے گئے قوانین,امیر اور غریب کے لیے الگ الگ اصول,قائم کردہ قوانین کی غیر جانبدارانہ حکمرانی,لاک کے مطابق، قانون سازی کی طاقت _____ تک محدود ہے۔
2,philosophy,موڑنے کا کوئی سایہ نہیں,مبہم امکانات,ایک مقررہ مستقبل,کوئی مبہم امکانات نہیں,جیمز کے مطابق، انڈیٹرمنزم اس بات کی اجازت دیتا ہے کہ دنیا میں _____ ہے۔
