answer,subject,choice_3,choice_2,choice_1,choice_0,question
1,professional_accounting,$40000 کے فرسودگی کے اخراجات کے اضافے کے طور پر۔,$32000 کے فرسودگی کے اخراجات میں اضافے کے طور پر۔,$40000 کی جمع فرسودگی میں اضافے کے طور پر۔,$32000 کی جمع فرسودگی میں اضافے کے طور پر۔,Holt Co. نے دریافت کیا کہ پچھلے سال میں یہ ایک نئی تعمیر شدہ عمارت سے متعلق $40000 کی فرسودگی کی اطلاع دینے میں ناکام رہا۔ ٹیکس کے مقاصد کے لیے فرسودگی کا صحیح حساب لگایا گیا تھا۔ رواں سال کے لیے ٹیکس کی شرح 20 فیصد تھی۔ ہولٹ کو موجودہ سال میں غلطی کی اصلاح کی اطلاع کیسے دینی چاہئے؟
1,professional_accounting,انتظامیہ کا اعتراف کہ مالی بیانات تحریری ذاتی مالیاتی منصوبے میں شامل کیے جائیں گے۔,GAAP کو درکار تمام انکشافات کو کافی حد تک مالی بیانات سے خارج کرنے کا ادارہ کا ارادہ۔,اشارے کہ اثاثوں کے غلط استعمال کی رپورٹوں کی انتظامیہ کے ذریعہ تفتیش نہیں کی جاتی ہے۔,ادارے کے اکاؤنٹنگ اور پے رول کے محکموں میں فرائض کی علیحدگی کا فقدان۔,مندرجہ ذیل عوامل میں سے کون سے ممکنہ طور پر ایک اکاؤنٹنٹ کو نان ایشوئر کے مالی بیانات مرتب کرنے کے لیے مصروفیت کو قبول نہ کرنے کا سبب بن سکتا ہے؟
1,professional_accounting,دانتوں کے ڈاکٹر نے لی کے دانت نکالنے کا کام مکمل کر لیا لیکن غلطی سے غلط دانت نکال لیا۔,ایک معاہدے کے تحت ٹوبی کے اطمینان کے لیے بالوں کا اسٹائل کرنا ضروری تھا لیکن ٹوبی مکمل نتیجہ سے اچھی نیت سے مطمئن نہیں تھا۔,لیسلی نے پورے کمرے کو پینٹ کیا لیکن بجلی کے آؤٹ لیٹ کور کو دوبارہ لگانے میں ناکام رہا۔,بلیئر نے کائل سے ایک درجن نیلی کرسیاں منگوائیں لیکن کائل نے ایک درجن سرخ کرسیاں فراہم کیں۔,مندرجہ ذیل میں سے کون سا لین دین کافی کارکردگی کے نظریے کو صحیح طور پر واضح کرتا ہے؟
1,professional_accounting,کنٹرول کے ٹیسٹ کے لیے منتخب کردہ اشیاء کی تعداد میں اضافہ عام طور پر انحراف کی قابل برداشت شرح کو بڑھاتا ہے۔,جب نمونے میں مطلوبہ یقین دہانی کی ڈگری زیادہ ہو تو آڈیٹر کو اعلیٰ سطح کے نمونے لینے کے خطرے کی اجازت دینی چاہیے۔,ایک دی گئی شرح پر متعلقہ کنٹرول سے انحراف کا نتیجہ عام طور پر کم شرح پر غلط بیانیوں کا نتیجہ ہوتا ہے۔,متعلقہ کنٹرول سے انحراف اکاؤنٹنگ ریکارڈز میں مادی غلط بیانی کے خطرے کو متاثر نہیں کرتے ہیں۔,اعدادوشمار کے نمونے لینے کا استعمال کرتے ہوئے کنٹرول کے ٹیسٹ کے انحراف کی قابل برداشت شرح کا اندازہ لگاتے ہوئے ایک آڈیٹر کو اس پر غور کرنا چاہئے
3,professional_accounting,0.45,0.245,0.35,0.24,اسٹاک A اور مارکیٹ انڈیکس کے درمیان ہم آہنگی 88 ہے، جبکہ ان کے معیاری انحراف بالترتیب 19% اور 14% ہیں۔ اسٹاک اے کا بیٹا کیا ہے؟
2,professional_accounting,"$50,000 کیپٹل نقصان۔","$50,000 کا عام نقصان۔","$35,000 کیپٹل نقصان۔","$35,000 کا عام نقصان۔","سمر، ایک فرد، کو تین سال پہلے $20,000 کا خالص آپریٹنگ نقصان ہوا تھا۔ ایک کوڈ سیکنڈ 1244 اسٹاک نقصان اس نقصان کا تین چوتھائی حصہ بنا۔ اس سال سے موجودہ سال تک سمر کی کوئی قابل ٹیکس آمدنی نہیں تھی۔ موجودہ سال میں، سمر کی مجموعی آمدنی $80,000 ہے اور کوڈ سیک پر $50,000 کا ایک اور نقصان برقرار ہے۔ 1244 اسٹاک۔ یہ فرض کرتے ہوئے کہ سمر موجودہ سال تک پورے $20,000 کا خالص آپریٹنگ نقصان اٹھا سکتا ہے، کوڈ سیک کی رقم اور کردار کیا ہے۔ 1244 نقصان جو موسم گرما موجودہ سال کے لیے کاٹ سکتا ہے؟"
2,professional_accounting,$0 $150000,$0 $100000 - $150000,$100000 $150000,$100000 $100000 - $150000,اس کے 31 دسمبر کے مالی بیانات کے اجراء سے پہلے Stark Co. کو اکتوبر میں پیش آنے والے ایک واقعے سے پیدا ہونے والے مقدمے میں مدعا علیہ کے طور پر نامزد کیا گیا تھا۔ سٹارک کے قانونی وکیل کا خیال ہے کہ یہ معقول حد تک ممکن ہے کہ کوئی ناگوار نتیجہ نکلے اور نقصانات $100000 سے $150000 تک ہوں گے۔ سٹارک کو اپنے 31 دسمبر کے مالی بیانات میں کون سی رقم جمع اور/یا ظاہر کرنی چاہیے؟ ہنگامی ذمہ داری جمع کریں ہنگامی ذمہ داری کا انکشاف کریں۔
2,professional_accounting,475000,"$375,000","$300,000","$75,000",سال کے دوران بیسٹ کاؤنٹی کے کیپیٹل پراجیکٹس فنڈ میں درج ذیل رسیدیں تھیں: جنرل فنڈ سے منتقلی $100000 وفاقی کیپیٹل گرانٹ $75000 سرمائے میں بہتری کے لیے خصوصی تشخیص $300000 سال کے آخر میں بہترین کاؤنٹی کو اپنے کیپیٹل پروجیکٹس فنڈ میں کتنی آمدنی کی اطلاع دینی چاہیے؟
3,professional_accounting,ادارے کی صنعت میں استعمال ہونے والے کسی بھی خصوصی مالیاتی رپورٹنگ کے فریم ورک اور طریقوں کی سمجھ حاصل کریں۔,اکاؤنٹ کی کتابوں کو ایڈجسٹ کرنے اور بند کرنے میں استعمال ہونے والے ادارے کے طریقہ کار کے بارے میں انتظامیہ سے پوچھ گچھ کریں۔,ایسے کھاتوں کی شناخت کے لیے ابتدائی تجزیاتی طریقہ کار انجام دیں جو مصروفیت سے متعلقہ مخصوص خطرات کی نمائندگی کر سکتے ہیں۔,تصدیق کریں کہ ادارے کی طرف سے فراہم کردہ مالی معلومات اصل اندراج کی کتابوں سے متفق ہیں۔,نان جاری کنندہ کے مالی بیانات کی تالیف شروع کرنے سے پہلے، ایک اکاؤنٹنٹ کو ضروری ہے کہ
0,professional_accounting,کلائنٹ کو سمجھائیں کہ درخواست زیادہ تر ممکنہ طور پر آڈیٹر کی رائے کو مسترد کرنے کا سبب بنے گی۔,مؤکل کی انتظامیہ سے درخواست کریں کہ وہ انتظامی نمائندگی کے خط میں معاملے کو دستاویز کریں۔,تصدیق کے لیے بے ترتیب طور پر ایک مختلف اکاؤنٹ منتخب کریں جو تقریباً ایک ہی سائز کا ہو۔,کلائنٹ کے بینک اسٹیٹمنٹس اور نقد رسید کے ریکارڈ کا معائنہ کرکے اکاؤنٹ بیلنس کی تصدیق کریں۔,ایک آڈٹ کلائنٹ کے پاس یہ درخواست کرنے کی ایک درست وجہ ہے کہ وصول کرنے کے قابل ایک مخصوص اکاؤنٹ جسے آڈیٹر نے تصدیق کے لیے منتخب کیا ہے اس کی تصدیق نہ کی جائے۔ ان حالات میں آڈیٹر کو چاہئے ۔
2,professional_accounting,0,"$150,000","$175,000","$200,000",Dari Inc نے متعلقہ فریق کے قرض کی ضمانت دی۔ دسمبر میں دری کو معلوم ہوا کہ امکان ہے کہ اسے اپنی گارنٹی کے اطمینان کے لیے اگلے چھ ماہ کے اندر $150000 اور $200000 کے درمیان ادائیگی کرنی پڑے گی لیکن اس حد میں کوئی رقم زیادہ ہونے کا امکان نہیں ہے۔ دری کو اپنی 31 دسمبر کی بیلنس شیٹ میں کتنی ہنگامی ذمہ داری جمع کرنی چاہیے؟
0,professional_accounting,لاگت کے تغیر کا تجزیہ۔,متوازن سکور کارڈ۔,اقتصادی آرڈر کی مقدار۔,رکاوٹوں کا نظریہ۔,فیصلہ سازی کی مندرجہ ذیل میں سے کون سی تکنیک ایسے مینیجر کے لیے سب سے زیادہ کارآمد ہے جو کسی علاقے کے منافع میں اضافہ کرنے کی کوشش کر رہا ہو، لیکن جس کو ایک اہم مشین کو چلانے کے لیے محدود صلاحیت کا مسئلہ ہے؟
2,professional_accounting,کیا ایکسچینج ناقابل ٹیکس ہے؟,کیا تبادلے کے نتیجے میں مستقبل میں کیش فلو میں نمایاں تبدیلی متوقع ہے؟,کیا ایکسچینج پر حاصل ہونے والا فائدہ مستقبل میں کیش فلو میں اضافے سے کم ہے؟,کیا دیے گئے اثاثہ کی بک ویلیو موصول ہونے والے اثاثے کی مناسب قیمت سے زیادہ ہے؟,"مارکسن کمپنی نے سیمنٹ مکسنگ مشین کے لیے $10,000 کی بک ویلیو کے ساتھ ایک کنکریٹ مکسنگ ٹرک کا پرو کمپنی سے سودا کیا جس کی قیمت $11,000 ہے۔ مارکسن کو مندرجہ ذیل میں سے کس سوال کا جواب جاننے کی ضرورت ہے تاکہ یہ تعین کیا جا سکے کہ آیا ایکسچینج میں تجارتی مادہ ہے؟"
2,professional_accounting,اسٹاک کی قیمت مستحکم رہنے کا امکان ہے۔,ایکویٹی کی لاگت میں کمی کا امکان ہے۔,ایکویٹی کی لاگت ممکنہ طور پر مستحکم رہے گی۔,اسٹاک کی قیمت کم ہونے کا امکان ہے۔,ایک تجزیہ کار توقع کرتا ہے کہ کمپنی 3% کی ڈیویڈنڈ گروتھ ریٹ کے ساتھ $5 کا ڈیویڈنڈ ادا کرے گی۔ مہنگائی کی شرح 5 فیصد سالانہ سے کم ہو کر 3 فیصد سالانہ ہونے کی توقع ہے۔ افراط زر کے پریمیم میں تبدیلی کے نتیجے میں، کمپنی کی
0,professional_accounting,9.70%,3.40%,5%,10%,اسٹاکس A اور B کے معیاری انحراف بالترتیب 6% اور 18% ہیں۔ اگر ان کا ارتباط 0.2 ہے اور ایک مساوی وزنی پورٹ فولیو بنتا ہے، تو ایسے پورٹ فولیو کا معیاری انحراف کیا ہے؟
1,professional_accounting,65000,"$40,000","$25,000",$0,Mentor Co. ایک امریکی کارپوریشن سوئس کارپوریشن کا 100% مالک ہے۔ سوئس فرانک فنکشنل کرنسی ہے۔ مینٹر کے مالی بیانات کی دوبارہ پیمائش کے نتیجے میں سال کے آخر میں $25000 کا فائدہ ہوا۔ مالی بیانات کے ترجمے کے نتیجے میں سال کے آخر میں $40000 کا فائدہ ہوا۔ مینٹور کو اپنی آمدنی کے بیان میں غیر ملکی کرنسی کے نفع کے طور پر کس رقم کو تسلیم کرنا چاہیے؟
0,professional_accounting,$9.60,$7.20,$6.11,$5.06,ایک امریکی صنعت کار کا میکسیکو میں پروڈکشن آپریشن ہے۔ پروڈکٹ کی پیداوار اور یورپ بھیجنے کے لیے 116.50 پیسو لاگت آتی ہے، جہاں پروڈکٹ 20 یورو میں فروخت ہوتی ہے۔ اگر ایک میکسیکن پیسو خریدنے کے لیے 0.1099 امریکی ڈالر درکار ہیں، اور ایک یورو خریدنے کے لیے 0.8928 امریکی ڈالر درکار ہیں، تو فروخت پر کتنے امریکی ڈالر کا منافع ہوگا؟
1,professional_accounting,$6000 کا فائدہ۔,$4800 کا فائدہ۔,$0,$6000 کا نقصان۔,31 دسمبر کو ڈوڈ کمپنی کی قرض کی سیکیورٹیز میں $24000 کی لاگت کی بنیاد اور $30000 کی مناسب قیمت کے ساتھ دستیاب برائے فروخت سیکیورٹیز شامل ہیں۔ ڈوڈ کے انکم ٹیکس کی شرح 20% تھی۔ ڈوڈ کو 31 دسمبر کو اپنی آمدنی کے بیان میں کتنے غیر حقیقی فائدہ یا نقصان کو تسلیم کرنا چاہئے؟
1,professional_accounting,ان کی ثانوی مارکیٹ میں تجارت کی جا سکتی ہے۔,ان کی ادائیگیاں (یعنی ڈیویڈنڈ یا کوپن) کارپوریشن ٹیکس کی کٹوتی سے پہلے کی جاتی ہیں۔,ان کی ادائیگیاں (یعنی ڈیویڈنڈ یا کوپن) کارپوریشن ٹیکس کی کٹوتی کے بعد کی جاتی ہیں۔,وہ فرموں کی طرف سے جاری کیا جا سکتا ہے.,ان میں سے کون سا ایکویٹی کا تو سچ ہے لیکن بانڈز کا نہیں؟
2,professional_accounting,1.5,1.125,1,0.667,فرض کریں کہ کمپنی X کی مارکیٹ قیمت $45 فی شیئر ہے اور کمپنی Y کی قیمت $30 ہے۔ اگر X Y کے ہر حصص کے لیے مشترکہ اسٹاک کا تین چوتھائی حصہ پیش کرتا ہے، تو مارکیٹ کی قیمتوں کے تبادلے کا تناسب یہ ہوگا:
2,professional_accounting,پیشہ ورانہ ترقی کی سرگرمیوں کی تاثیر کی نگرانی۔,موثر داخلی کنٹرول قائم کرنے کے لیے مؤکل کی صلاحیت کا اندازہ لگانا۔,ترقی کے لیے ایسے افراد کا انتخاب کرنا جن کے پاس ضروری قابلیت ہو۔,فیصلہ کرنا کہ آیا کلائنٹ کا رشتہ قبول کرنا ہے یا جاری رکھنا ہے۔,درج ذیل میں سے کون سی سرگرمیاں CPA فرم کے کوالٹی کنٹرول سسٹم کا عنصر نہیں ہیں جن پر کوالٹی کنٹرول کی پالیسیوں اور طریقہ کار کو قائم کرنے میں غور کیا جانا چاہئے؟
