question,choices,subject,answer
آپ اپنے آبائی شہر سے پٹسبرگ جانے کا ارادہ کر رہے ہیں۔ راستے میں، آپ کولمبس، اوہائیو میں کسی رشتہ دار سے ملنے اور شہر سے پیار کرنے کے لیے رک جاتے ہیں! آپ قیام کرنے اور کولمبس کو اپنا نیا گھر بنانے کا فیصلہ کرتے ہیں۔ یہ اس کی ایک مثال ہے۔,مداخلت کا موقع|فاصلے کی خرابی.|غیر ارادی نقل مکانی.|پش پل عوامل,high_school_geography,0
مرکزی شہر سے باہر دفتر اور تجارتی زمین کے استعمال کا ایک بڑا نوڈ جس میں رہائشیوں سے زیادہ ملازمتیں ہیں a(n),مضافات۔|پرائمیٹ شہر.|شہر۔|کنارے شہر.,high_school_geography,3
تیسرے زرعی انقلاب کا آغاز کس فصل سے ہوا؟,چاول|گندم|جَو|جوار,high_school_geography,0
پچھلی چوتھائی صدی میں کس عنصر نے مشرقی یورپ کو بہت زیادہ غیر مستحکم کیا اور نسلی تنازعات کو جنم دیا؟,نئی زبانوں کا تعارف|سرد جنگ کا خاتمہ|سوویت یونین کا حملہ|بہت سے مشرقی یورپی ممالک کی یورپی یونین میں شمولیت,high_school_geography,1
اگر میں پوفکیپسی میں رہنے والی اپنی خالہ کو بہت قیمتی زیورات کا ایک چھوٹا ٹکڑا بھیجنا چاہتا ہوں، تو نقل و حمل کا کون سا طریقہ سب سے زیادہ معنی رکھتا ہے؟,ٹرک|ہوا|جہاز|ریل روڈ,high_school_geography,1
مندرجہ ذیل میں سے کون سا ایک فعال علاقہ ہے؟,ڈکی|پنسلوانیا|Winn-Dixie کا بازار کا علاقہ|بحر الکاہل شمال مغرب,high_school_geography,2
کس قسم کے شہر کے ماڈل میں مرکزی بلیوارڈ کے ساتھ ساتھ مرکز شہر سے باہر کی طرف ایک الگ رہائشی ریڑھ کی ہڈی ہوتی ہے؟,یورپی|مسلمان|سب صحارا افریقی|لاطینی امریکی,high_school_geography,3
زیادہ تر یورپی زبانیں کس خاندان سے تعلق رکھتی ہیں؟,Ural-Altaic|باسکی|ہند-یورپی|فونیشین,high_school_geography,2
رنگ برنگی، نسلی صفائی، اور انضمام کی اصطلاحات میں کیا مشترک ہے؟,یہ سب پہلی جنگ عظیم کے دوران نازی جرمنی میں ہوئے تھے۔|وہ رہائشی علیحدگی کی تمام شکلیں ہیں۔|یہ تمام مختلف نسلی آبادیوں کو محلوں میں ضم کرنے کے طریقے ہیں۔|وہ ایک ہی تصور کے لیے مختلف اظہار ہیں۔,high_school_geography,1
ذیل میں سے کون سا بیان یورپ میں رہنے والے تارکین وطن کی صحیح وضاحت کرتا ہے؟,زیادہ تر کو میزبان ممالک میں شہریت حاصل کرنا آسان لگتا ہے۔|شمالی افریقہ سے آنے والے مسلمان تارکین وطن فرانس میں اچھی طرح سے مربوط ہیں۔|یورپی شہروں میں تارکین وطن شاذ و نادر ہی اپنے اہل خانہ کو لاتے ہیں۔|وہ عام طور پر مخصوص محلوں تک محدود ہوتے ہیں۔,high_school_geography,3
مندرجہ ذیل میں سے کون سی سرگرمیاں ثانوی اقتصادی سرگرمیاں نہیں ہیں؟,آٹوموٹو حصوں کو جمع کرنا|سلائی قمیضیں|کان کنی تانبے|پابند کتابیں۔,high_school_geography,2
جانی اور سوسی خاندانی قلعے کی تزئین و آرائش اور رہنے کے لیے سکاٹ لینڈ جا رہے ہیں۔ ان کے اس اقدام کو ہجرت کیا بناتی ہے؟,وہ دوسرے ملک کی سرحدیں پار کر رہے ہیں۔|وہ اپنے ساتھ کچھ نہیں لے رہے ہیں۔|وہ مستقل طور پر منتقل ہو رہے ہیں۔|وہ ایک سال سے زیادہ گزر جائیں گے۔,high_school_geography,2
مندرجہ ذیل اداروں میں سے کون سی ریاست ہے؟,انٹارکٹیکا|امریکی ساموا|مصر|مارشل جزائر,high_school_geography,2
سب سے زیادہ پرچر جیواشم ایندھن کیا ہے؟,فاسفیٹ|تیل|پٹرولیم|کوئلہ,high_school_geography,3
کسی ملک میں مذہب کا رد یا لاتعلقی کہا جاتا ہے۔,شرک|دشمنی|سیکولرازم|توحید,high_school_geography,2
صنعت کے بعد کی معیشت میں، مندرجہ ذیل وسائل میں سے کس کو پیداواری صلاحیت بڑھانے کے لیے سب سے اہم سمجھا جاتا ہے؟,توانائی|مزدور|معلومات|تخصص,high_school_geography,2
ایک شہر جو کسی ملک کے اگلے سب سے بڑے شہر سے دو گنا سے زیادہ بڑا ہو اسے کہا جاتا ہے۔,عالمی شہر.|عالمی رہنما شہر.|megalopolis|پرائمیٹ شہر.,high_school_geography,3
سمندر کے ساحل والے ہر ملک کے پاس سمندر کے قانون پر اقوام متحدہ کے کنونشن کے تحت ایک خصوصی اقتصادی زون (EEZ) ہوتا ہے۔ سمندر کے قانون اور EEZ کے بارے میں درج ذیل میں سے کون سا بیان درست نہیں ہے؟,EEZ ساحلی پٹی سے 200 ناٹیکل میل (370 کلومیٹر) تک پھیلا ہوا ہے۔|ممالک کو اپنے EEZ میں قدرتی وسائل سے فائدہ اٹھانے کا حق ہے۔|ممالک اپنے EEZ سے آگے 350 ناٹیکل میل (560 کلومیٹر) تک پھیلے ہوئے براعظمی شیلف پر وسائل کا استحصال کر سکتے ہیں۔|کسی ملک کو اپنے EEZ میں رہنے والے وسائل کا استحصال کرنے کا حق نہیں ہے۔,high_school_geography,3
مندرجہ ذیل میں سے کس پر آبادی کے دباؤ کا سب سے زیادہ امکان ہے؟,ایک صنعتی معاشرہ جس میں وافر قدرتی وسائل اور خوراک کی بڑی درآمدات ہوں۔|ایک ایسا معاشرہ جس میں انتہائی مشینی زرعی شعبہ ہو۔|ایک غیر مہذب|ایک سلیش اینڈ برن زرعی معاشرہ,high_school_geography,3
ریاستہائے متحدہ اور میکسیکو کے درمیان سرحد کا ایک حصہ ریو گرانڈے ہے، جس کی ایک مثال ہے۔,ایک پانی تقسیم کرنے والا.|ایک واٹر کورس.|ایک مصنوعی حد۔|ایک قدرتی حد.,high_school_geography,3
"جب ہم کسی ثقافتی خصلت کے پھیلاؤ کے بارے میں بات کرتے ہیں، تو ""چور"" سے ہمارا کیا مطلب ہے؟",منزل|اصل نقطہ|پھیلاؤ کے راستے کے ساتھ تمام مقامات|محور نقطہ,high_school_geography,1
خط استوا کے شمال اور جنوب کا فاصلہ ہے۔,عالمی گرڈ سسٹم|پرائم میریڈیئن|طول۔|طول البلد,high_school_geography,2
ادراک یا مقامی خطوں کی شناخت کرنا اتنا مشکل کیوں ہے؟,سرحدیں مسلسل دوبارہ کھینچی جا رہی ہیں۔|جسمانی خصوصیات، جیسے دریا، مسلسل بدل رہے ہیں۔|تعریفی معیارات موضوعی ہیں اور محققین کے درمیان مختلف ہیں۔|خطوں میں انسانوں کے واقع ہونے سے پہلے سابقہ ​​سرحدیں کھینچی گئی تھیں۔,high_school_geography,2
کون سا ڈھانچہ روایتی طور پر ایک تاریخی ایشیائی شہر کے مرکز پر قابض ہے؟,ایک مرکزی بازار|ہائی ڈینسٹی ہاؤسنگ|ایک مذہبی عمارت|سرکاری دفاتر کی عمارتیں۔,high_school_geography,2
کون سی تفصیل شہری درجہ بندی کے ماڈل کی بہترین وضاحت کرتی ہے جس میں شہر کی آبادی درجہ بندی میں اس کے درجے کے الٹا متناسب ہے؟,ضرب اثر|رینک سائز کا اصول|مرکزی جگہ کا نظریہ|برجیس کا سیکٹر ماڈل,high_school_geography,1
بڑی اور تیزی سے عمر رسیدہ آبادی والے ممالک میں مندرجہ ذیل میں سے کون بڑا مسئلہ ہے؟,امیونائزیشن|مناسب اسکول|دن کی دیکھ بھال کی سہولیات|صحت کی دیکھ بھال,high_school_geography,3
مندرجہ ذیل میں سے کون سا دارالحکومت ملک کے مرکزی بنیادی علاقے سے باہر واقع ہے؟,ابوجا، نائیجیریا|پیرس، فرانس|لندن، برطانیہ|قاہرہ، مصر,high_school_geography,0
ہسپانوی نوآبادیاتی فن تعمیر، غیر مساوی اقتصادی ترقی، اور دیہی سے شہری نقل مکانی کا بہاؤ سب سے زیادہ درج ذیل میں سے کس میں پایا جاتا ہے؟,جنوب مشرقی ایشیا|سب صحارا افریقہ|شمالی امریکہ|لاطینی امریکہ,high_school_geography,3
نیٹو کے قیام کا مقصد تھا۔,کمیونزم کے خطرے کے خلاف شمالی امریکہ اور مغربی یورپ کا دفاع کریں۔|یورپ اور شمالی امریکہ کے درمیان تجارت کے لیے ایک اقتصادی اتحاد تشکیل دینا۔|دوسرے نازی حملے کے خلاف یورپ کا دفاع کریں۔|چینی میزائلوں کے خلاف شمالی یورپ کا دفاع۔,high_school_geography,0
مندرجہ ذیل میں سے کون سا اہم سنگ میل EU کے ذریعے حاصل نہیں کیا گیا؟,یورپی یونین کے بہت سے ممالک کی طرف سے استعمال ہونے والی مشترکہ کرنسی کا تعارف|کسٹم یونین|ایک ہی بازار|ایک عام یورپی زبان,high_school_geography,3
انیسویں صدی کے ہندوستان میں انگریزی کا استعمال اور پھیلاؤ کس قسم کے پھیلاؤ کی ایک مثال ہے؟,محرک|متعدی|درجہ بندی|نقل مکانی,high_school_geography,2
وہ نظریہ جس سے زیادہ تر ہجرت تھوڑے فاصلے پر اور قدموں میں ہوتی ہے۔,روسٹو۔|ریوینسٹائن۔|وون تھنن|برجیس۔,high_school_geography,1
ان جانوروں کی افزائش اور گلہ بانی پر مبنی زندگی کا طریقہ جو خوراک، رہائش اور لباس کے ذریعہ استعمال ہوتا ہے۔,swidden|رزق کاشتکاری.|pastoralism|شکار اور جمع.,high_school_geography,2
یورپی یونین (EU) نے مندرجہ ذیل میں سے کس تنظیم کی جگہ لی؟,نیٹو|ای ای سی|اقوام متحدہ|آسیان,high_school_geography,1
بنیادی ممالک کی جانب سے ٹیکنالوجی، ہائبرڈ بیج اور کھادوں کے استعمال کے ذریعے دائرہ کار میں زرعی پیداوار میں اضافے کی کوشش کو کہا جاتا ہے۔,پہلا زرعی انقلاب۔|دوسرا زرعی انقلاب۔|تیسرا زرعی انقلاب۔|سبز انقلاب۔,high_school_geography,3
شفٹنگ کاشت کاری اکثر میں کی جاتی ہے۔,الپائن ٹنڈرا|اشنکٹبندیی جنگلات.|سیلابی میدان|صحرا,high_school_geography,1
1980 اور موجودہ کے درمیان ریاست ہائے متحدہ امریکہ میں ہجرت کا سلسلہ بنیادی طور پر مندرجہ ذیل میں سے کس خطہ سے آنے والوں پر مشتمل ہے؟,یورپ اور شمالی افریقہ|ایشیا اور لاطینی امریکہ|سب صحارا افریقہ اور اوشیانا|وسطی یورپ اور آسٹریلیا,high_school_geography,1
مندرجہ ذیل شمالی امریکہ میں سے کون سی ایسوسی ایشن درست نہیں ہے؟,جنوب مشرقی افریقی امریکی|اوکلاہوما اور جنوب مغربی - مقامی امریکی|کیوبیک اور شمالی مین — فرانسیسی امریکی اور فرانسیسی کینیڈین|جنوبی پریری صوبے — افریقی امریکی,high_school_geography,3
مندرجہ ذیل میں سے کون سا ملک وفاقی ریاست نہیں ہے؟,کینیڈا|ریاستہائے متحدہ|فرانس|عوامی جمہوریہ چین,high_school_geography,2
مندرجہ ذیل عالمی خطوں میں سے کون سا دنیا کے سب سے زیادہ گنجان آباد خطوں میں شمار نہیں ہوتا؟,جنوبی ایشیا|یورپ|جنوبی امریکہ|شمال مشرقی ریاستہائے متحدہ,high_school_geography,2
زیتون، انگور اور چنے کس قسم کی کاشتکاری کی اہم فصلیں ہیں؟,پادری خانہ بدوشی۔|رزق|شجرکاری|بحیرہ روم,high_school_geography,3
ایک شخص جو ہندو مذہب پر عمل کرتا ہے اس کا سب سے زیادہ امکان ہوگا۔,ایک جھیل کے کنارے پر بنائے گئے مزار پر جائیں۔|دن میں پانچ وقت کی نماز|دریائے گنگا میں نہانا۔|یروشلم کی زیارت کرو۔,high_school_geography,2
"وہ زبان جس میں سب سے زیادہ تعداد ""سپیکرز"" ہے۔",انگریزی|روسی|ہسپانوی|مینڈارن چینی۔,high_school_geography,3
مندرجہ ذیل میں سے کون سا بیان سبز انقلاب کی صحیح وضاحت نہیں کرتا؟,اس نے کاشتکاری کے صدیوں پرانے طریقوں کو بدل دیا۔|یہ دنیا کی بڑھتی ہوئی آبادی کو کھانا کھلانے کی کوشش تھی۔|اس کا مرکز چاول، گندم اور مکئی کی پیداوار میں اضافہ تھا۔|اس نے سب صحارا افریقہ میں فصل کی پیداوار کو بہت بہتر کیا۔,high_school_geography,3
تاریخی طور پر، دنیا کی بڑی زبانیں سوائے درج ذیل تمام طریقوں سے پھیلی ہیں۔,سنسکرت ریکارڈز۔|نقل مکانی|تجارت۔|فتح,high_school_geography,0
ایک پرائمیٹ شہر ہے۔,ملک کے اطراف میں واقع ایک بڑا شہر۔|ملک کا سب سے اہم شہر۔|جب کسی ملک کا سب سے بڑا شہر اگلے سب سے بڑے شہر کے سائز سے دوگنا زیادہ ہو۔|ملک کا سب سے بڑا شہر۔,high_school_geography,2
"ہندوستان سے امریکہ منتقل ہونے پر غور کرتے وقت درج ذیل میں سے کن عوامل کو ریوا کے لیے ""پل"" عنصر سمجھا جائے گا؟",بے حد غربت|بہتر ملازمت اور زیادہ اجرت|ہندوستان کا ذات پات کا نظام|اس کے پڑوس میں تشدد,high_school_geography,1
مندرجہ ذیل تمام وجوہات ہیں جن کی وجہ سے بڑے شہر لاطینی امریکہ میں نوجوانوں کو اپنی طرف متوجہ کرتے ہیں۔,ملازمتوں کی دستیابی.|مہذب رہائش کے امکانات.|تعلیمی مواقع.|ان کے خاندان پہلے ہی وہاں رہتے ہیں۔,high_school_geography,3
شمالی امریکہ اور یورپ میں کون سی زبان کا خاندان سب سے زیادہ بولا جاتا ہے اور اس میں بالٹک، سیلٹک، جرمن، اور یونانی شامل ہیں؟,دراوڑ|Uralic-Altaic|چین تبتی|ہند-یورپی,high_school_geography,3
کس نظریہ دان نے زرعی مصنوعات کی قیمتوں کی وضاحت کرنے کی کوشش کی کیونکہ وہ زمین کے استعمال کے نمونوں سے متعلق ہیں؟,روسٹو|ریوینسٹائن|وون تھون|برجیس,high_school_geography,2
مندرجہ ذیل میں سے کون سی ترقی کے کور-پیریفیری ماڈل میں پھیلاؤ کا اثر نہیں ہے؟,کور میں بھیڑ|کور میں لیبر کی اعلی قیمت|کور میں اعلی کثافت|کور میں مزید انفراسٹرکچر,high_school_geography,3
مندرجہ ذیل میں سے کون سا ایک اہم ماحولیاتی عنصر نہیں ہے جو ملک کی زراعت کو متاثر کرتا ہے؟,ہر سال ٹھنڈ سے پاک دنوں کی تعداد|کافی بارش کی دستیابی|کافی بارش کی وشوسنییتا|ملک میں پیدا ہونے والی کھاد کی مقدار,high_school_geography,3
مندرجہ ذیل میں سے کون سا ملک ٹیکٹونک سرگرمی کے خطے میں واقع ہے جسے پیسیفک رنگ آف فائر کہا جاتا ہے؟,برازیل|آسٹریلیا|چلی|انڈیا,high_school_geography,2
"مندرجہ ذیل میں سے کون سا بیان ""بنیادی"" ممالک کے لیے درست نہیں ہے؟",وہ تکنیکی طور پر ترقی یافتہ ہیں۔|وہ دولت مند ہیں۔|وہ طاقتور ہیں۔|وہ کم ترقی یافتہ ہیں۔,high_school_geography,3
اگر آپ کوئلے کی عالمی تقسیم کو تلاش کرنا چاہتے ہیں، تو آپ استعمال کریں گے a,حوالہ نقشہ|ٹپوگرافک نقشہ|موضوعاتی نقشہ|مقام کا نقشہ۔,high_school_geography,2
مندرجہ ذیل میں سے کون سی ریاست میں مرکزی قوت نہیں ہے؟,مرکزی حکومت پر اعلیٰ سطح کا اعتماد|مضبوط علیحدگی پسند گروپوں کا وجود|قومی نقل و حمل کے نیٹ ورک کا وجود|قومی ترانہ,high_school_geography,1
ہندوستان کے شہر وارانسی (بنارس) اور سعودی عرب میں مکہ ایک جیسے ہیں کیونکہ دونوں ہیں۔,ان ممالک کی راجدھانی جو پہلے انگریزوں کے زیراستعمال تھے۔|بڑی تعداد میں زائرین کے لیے مقامات|دنیا کی معیشت کے ایک بڑے حصے کے لیے مالیاتی مراکز|جدید شہری منصوبہ بندی کی مثالیں,high_school_geography,1
چین اور ویتنام کے درمیان سپراٹلی جزائر پر تنازع ہے۔,ایک پوزیشن کا تنازعہ۔|ایک علاقائی تنازعہ۔|وسائل کا تنازعہ۔|ایک فعال تنازعہ.,high_school_geography,2
مندرجہ ذیل میں سے کون سا جغرافیہ دان مطلق مقام کا تعین کرنے کے لیے استعمال نہیں کرتے ہیں؟,طول البلد|طول|خط استوا|قریب ترین شہر کا فاصلہ,high_school_geography,3
درج ذیل میں سے کون سی ایک ترقی یافتہ ملک کی خصوصیت ہے؟,50% سے زیادہ افرادی قوت زراعت سے وابستہ ہے۔|خواتین کو معاشرے میں کمتر مقام پر رکھا جاتا ہے۔|عمر اور طرز زندگی سے متعلق اہم بیماری|اعلی پیدائش اور موت کی شرح,high_school_geography,2
مریم ایک ایسے محلے میں رہتی ہے جہاں اسٹورز، دفاتر اور ریستوراں اتنے قریب ہیں کہ اسے کار رکھنے کی ضرورت نہیں ہے۔ تاہم، وہ محسوس کرتی ہے کہ اس کے پاس بہت کم رازداری ہے۔ یہ a(n) کی ایک مثال ہے,جیت|تجارت بند|بھرنا|لیپ مینڈک کی ترقی,high_school_geography,1
مندرجہ ذیل آئٹمز میں سے کون سا مطلق مقام ہے؟,پٹسبرگ سے 10 میل مشرق|واشنگٹن|3 ڈگری جنوب|479 ایلم اسٹریٹ، منسی، انڈیانا,high_school_geography,3
مندرجہ ذیل میں سے کون سا گروہ ہندو مت کے ذات پات کے نظام سے خارج ہے؟,عالم - پادری|جنگجو-زمیندار|تاجر اور کسان|اچھوت,high_school_geography,3
مندرجہ ذیل میں سے کون سا پش فیکٹر ہے؟,موجودہ ملازمتوں سے عدم اطمینان|کہیں اور زیادہ تنخواہ والی نوکریاں|کہیں اور پرکشش ریٹائرمنٹ کمیونٹی|خوشگوار موسم,high_school_geography,0
باسکی، بریٹن، کشمیری اور تامل سبھی اس کی مثالیں ہیں۔,علاقائی گروہ|علیحدگی پسند گروپ.|دہشت گرد گروہ.|مداخلت پسند گروپ,high_school_geography,1
مندرجہ ذیل عوامل میں سے کون سا ایک ثقافت یا معاشرے میں صنفی تعلقات میں کردار ادا نہیں کرتا؟,حیاتیات|تکنیکی ترقی میں پیشرفت|مذہب|اپنی مرضی کے مطابق,high_school_geography,0
ایک ہی فصل کو سال میں ایک سے زیادہ بار لگانے اور کاشت کرنے کی شدید زرعی مشق کو کہا جاتا ہے۔,swidden|ڈبل فصل|pastoralism|انٹرٹلیج,high_school_geography,1
جب عالمی سطح پر ایک نیا فیشن ڈیزائن متعارف کرایا جاتا ہے، تو معلومات ابتدائی طور پر اس عمل سے گزرتی ہیں جسے جانا جاتا ہے۔,متعدی پھیلاؤ|منتقلی بازی|اختراعی بازی|درجہ بندی بازی,high_school_geography,3
کھانے میں جینیاتی طور پر تبدیل شدہ حیاتیات (GMOs) کے مخالفین ڈرتے ہیں کہ GMOs,عالمی تجارت میں رکاوٹ ڈالیں گے۔|پودوں کو بیماری کے خلاف زیادہ مزاحم بنائیں۔|انسانوں میں ناقابل واپسی تبدیلیوں کا سبب بن سکتا ہے۔|پودوں کو خشک سالی کے خلاف زیادہ مزاحم بنائیں۔,high_school_geography,2
مندرجہ ذیل میں سے کون سا شہری زراعت کا فائدہ نہیں ہے؟,ٹھوس فضلہ کو ٹھکانے لگانے کے مسئلے کو حل کرنے میں مدد کرنا|دوسروں کو فروخت کے لیے تازہ پیداوار|گندے شہری علاقے کی خوبصورتی|تجدید شدہ یا صاف پانی کی فراہمی,high_school_geography,3
مندرجہ ذیل میں سے کون سا مسئلہ آج کل یورپ کو درپیش نہیں ہے؟,بڑھتی ہوئی امیگریشن|آبادی میں اضافے کا فقدان|ماحولیاتی بے حسی۔|شہری نسلی یہودی بستیاں عروج پر ہیں۔,high_school_geography,2
عالمی نظام کا نظریہ دنیا کو تقسیم کرتا ہے۔,کور، پیریفری، اور نیم پرفیری۔|امیر اور غریب.|ترقی یافتہ اور غیر ترقی یافتہ۔|ہے اور نہیں ہے.,high_school_geography,0
کردوں کی اکثریت کس ملک میں پائی جاتی ہے؟,ایران|عراق|ترکی|مصر,high_school_geography,2
سب سے زیادہ باسکی بولنے والے کس ملک میں پائے جاتے ہیں؟,ڈنمارک|فن لینڈ|لکسمبرگ|سپین,high_school_geography,3
دنیا کا سب سے تیزی سے شہری بننے والا علاقہ ہے:,یورپ|مشرقی ایشیا|سب صحارا افریقہ|جنوبی ایشیا,high_school_geography,2
