answer,subject,choice_3,choice_2,choice_1,choice_0,question
2,computer_security,نیسس,خراٹے,L0phtCrack,جان دی ریپر,مندرجہ ذیل میں سے کون سا نیٹ ورک کی مداخلت کا پتہ لگانے اور ریئل ٹائم ٹریفک تجزیہ سے متعلق ہے؟
1,computer_security,قطع تعلق نہ کرنا,تصدیق,کنڈیشنالٹی,سالمیت,پیغام کی رازداری یا رازداری کا مطلب ہے کہ بھیجنے والے اور وصول کنندہ کی توقع ہے۔
1,computer_security,وائرلیس مصافحہ,4 طرفہ کنکشن,4 طرفہ مصافحہ,اے پی سے ہاتھ ملانا,جب ایک وائرلیس صارف کسی بھی اے پی کو تصدیق کرتا ہے، تو وہ دونوں چار قدمی تصدیقی پیشرفت کے دوران جاتے ہیں جسے _____________ کہا جاتا ہے۔
1,computer_security,پیغام بھیجنا,پیغام سپلیشنگ,پیغام کی سالمیت,پیغام کنڈینشیالٹی,پیغام کی تصدیق اس سے آگے کی خدمت ہے۔
3,computer_security,صارف کے ان پٹ پر مبنی SQL سوالات,نیٹ ورک مواصلات,رجسٹری کی چابیاں,سیشن IDs,مندرجہ ذیل میں سے کون سے انجیکشن حملوں کا سب سے زیادہ خطرہ ہیں؟
0,computer_security,جھوٹا، سچ,درست غلط,جھوٹا، جھوٹا۔,سچ ہے، سچ ہے۔,"فرض کریں کہ کلائنٹ اور سرور کے درمیان TLS کنکشن کامیابی سے قائم ہو گیا ہے۔ سیشن قائم کرنے میں سرور سرٹیفکیٹ کی جانچ کرنا اور DiffieHelmann ایکسچینج کو انجام دینا شامل ہے، لیکن کلائنٹ نے کلائنٹ کا سرٹیفکیٹ فراہم نہیں کیا۔ اس کے علاوہ، فرض کریں کہ کلائنٹ اور سرور ایماندار ہیں، کہ کلائنٹ اور سرور اپنی چابیاں لیک نہیں کرتے، اور یہ کہ خفیہ نگاری اچھی ہے۔ مندرجہ ذیل میں سے کون سے حملوں سے TLS حفاظت کرتا ہے؟
1. ایک حملہ آور کلائنٹ کے بھیجے گئے بائٹس کو حملہ آور کی اپنی پسند کے بائٹس سے بدل رہا ہے۔
2. ایک حملہ آور ایک کلائنٹ کے ذریعے بھیجے گئے سادہ متن کے بائٹس کو پڑھ رہا ہے۔"
3,computer_security,وائر شارک,نیسس,برپ سویٹ,مالٹیگو,مندرجہ ذیل میں سے کون سا وائرلیس ٹریفک سنفنگ ٹول ہے؟
1,computer_security,کلیدی لاگنگ,کلک جیکنگ,پچھلے دروازے,اگلا دروازہ,A ___________ ایک ایسا طریقہ ہے جس میں کمپیوٹر یا اس کی معلومات تک رسائی کے لیے کمپیوٹر سیکیورٹی میکانزم کو نظرانداز کیا جاتا ہے۔
2,computer_security,سی بی سی,سی بی ایف,سی ایف بی,ای سی بی,مندرجہ ذیل میں سے کون سا بلاک سائفر آپریٹنگ موڈ نہیں ہے؟
0,computer_security,ویب کے لیے ایک سمیلیٹر، آف لائن ہونے پر استعمال کے لیے,سافٹ ویئر کا ایک ٹکڑا جو ویب ایپلیکیشن کو اسٹینڈ اسٹون ایپلی کیشن کی طرح دکھاتا ہے، جس سے جانچ کرنا آسان ہو جاتا ہے۔,ایک ایجنٹ جو ویب ایپلیکیشنز کے ساتھ بات چیت کرتے وقت کلائنٹ کی جانب سے فیصلے کرتا ہے۔,سافٹ ویئر کا ایک ٹکڑا جو ویب براؤزر اور ویب سرور کے درمیان درخواستوں (اور جوابات) کو روکتا ہے اور ممکنہ طور پر اس میں ترمیم کرتا ہے,ویب پراکسی کیا ہے؟
2,computer_security,بفر چیک,حدود کی جانچ پڑتال,میموری کی جانچ پڑتال,باؤنڈری ہیکس,بفر اوور فلو ایپس میں ایک بگ کے طور پر رہ سکتا ہے اگر ___________ مکمل طور پر نہیں کیا جاتا ہے۔
2,computer_security,Tcl، C#,C، C++,ازگر، روبی,سی، روبی,پروگرامنگ زبانوں کے ذریعہ تیار کردہ ایپلی کیشنز جیسے ____ اور ______ میں یہ عام بفر اوور فلو خرابی ہے۔
1,computer_security,اوپر کا سارا,رازداری,سالمیت,تصدیق,خفیہ کاری اور خفیہ کاری رازداری، یا رازداری فراہم کرتی ہے، لیکن نہیں۔
0,computer_security,رینسم ٹروجن,ٹروجن-ڈاؤن لوڈر,بیک ڈور ٹروجن,آئی ایم - ٹروجن,A/an ___________ ایک ایسا پروگرام ہے جو فوری پیغام رسانی کی ایپلی کیشنز کے لیے آپ کے لاگ ان اور پاس ورڈ چرا لیتا ہے۔
1,computer_security,64,48,56,32,DES کے ہر دور میں ذیلی کلید کی لمبائی _________ ہے
0,computer_security,یہ صرف فائل پر مبنی فزنگ کے لیے معنی رکھتا ہے، نیٹ ورک پر مبنی فزنگ نہیں۔,ہر ان پٹ میوٹیشن ہے جو دی گئی گرامر کی پیروی کرتا ہے۔,یہ ٹارگٹ پروگرام میں چھوٹی موٹی تبدیلیاں کر کے کام کرتا ہے تاکہ خرابیاں پیدا ہوں۔,یہ پہلے کے ان پٹ میں ترمیم کرکے ہر ایک مختلف ان پٹ تیار کرتا ہے۔,مندرجہ ذیل میں سے کون سا اتپریورتن پر مبنی دھندلاہٹ کا سچ ہے؟
1,computer_security,سرور، کلائنٹ، اور نیٹ ورک,غیر فعال، فعال اور انٹرایکٹو,نیٹ ورک، کمزوری، اور بندرگاہ,پورٹ، نیٹ ورک، اور خدمات,اسکیننگ کی اقسام کیا ہیں؟
0,computer_security,پیغام بھیجنا,پیغام کنڈینشیالٹی,پیغام کی سالمیت,پیغام کی عدم تردید,ایک بھیجنے والے کو ایک پیغام بھیجنے سے انکار کرنے کے قابل نہیں ہونا چاہئے جو بھیجا گیا تھا، کے طور پر جانا جاتا ہے
1,computer_security,نیٹ ورک کی پرت,ڈیٹا لنک پرت,درخواست کی پرت,جسمانی تہہ,پراکسی فائر وال فلٹر کرتا ہے۔
1,computer_security,ٹرانسپورٹ لیئر سیکیورٹی پروٹوکول,محفوظ ایچ ٹی ٹی پی پروٹوکول,محفوظ آئی پی پروٹوکول,سیکیور ساکٹ لیئر پروٹوکول,Encapsulating Security Payload (ESP) کس انٹرنیٹ سیکیورٹی پروٹوکول سے تعلق رکھتا ہے؟
3,computer_security,ٹور براؤزر,کروم,فائر فاکس,اوپیرا براؤزر,نیٹ ورک میں داخل ہونے کے لیے ایک خاص ٹول ضروری ہے جو کہ _______________ ہے جو گمنام انٹرنیٹ صارفین کو Tor کے نیٹ ورک تک رسائی اور مختلف Tor سروسز استعمال کرنے میں مدد کرتا ہے۔
0,computer_security,رننگ ایگزیکیوٹیبل کا نام تبدیل کرکے، اسٹیک پر محفوظ کیا جاتا ہے۔,کوڈ کا پتہ %eax پر براہ راست لکھ کر,انسٹرکشن پوائنٹر پر براہ راست لکھ کر کوڈ کا پتہ رجسٹر کریں۔,واپسی کے پتے کو اوور رائٹ کرکے اس کوڈ کے مقام کی طرف اشارہ کریں۔,اسٹیک پر بفر اوور فلو حملہ آور انجکشن والے کوڈ کو چلانے میں کیسے سہولت فراہم کرتا ہے؟
0,computer_security,پیغام کی توثیق کا سائفر,پیغام کی تصدیق کا کنٹرول,تصدیق کنکشن میں ترمیم کریں۔,ترمیم کا پتہ لگانے کا کوڈ (MDC),ہیش فنکشن کے ذریعہ تیار کردہ ڈائجسٹ کو عام طور پر a کہا جاتا ہے۔
2,computer_security,یہ اس بات پر منحصر ہے کہ F کیا استعمال کیا جاتا ہے۔,ہاں، لیکن صرف اس صورت میں جب R کافی بڑا ہو تو r کبھی نہیں دہرائے گا (w.h.p),نہیں، اس سسٹم پر ہمیشہ سی پی اے حملہ ہوتا ہے۔,ہاں، جب بھی F ایک محفوظ PRF ہوتا ہے۔,"F: K \times R \to MF:K×R→M کو ایک محفوظ PRF بننے دیں۔ m کے لیے Mm∈M کی وضاحت کریں E(k,m) = \big[ r \gets R,\ \text{output } \big(r,\ F(k,r) \oplus m\big)\ \big ]E(k,m)=[r←R, output (r, F(k,r)⊕m) ] کیا EE CPA کے تحت علامتی طور پر محفوظ ہے؟"
3,computer_security,UNIX,آئی او ایس 12,کروم,ونڈوز 7,پرانے آپریٹنگ سسٹم جیسے _______ اور NT پر مبنی سسٹمز میں بفر اوور فلو حملہ ایک عام کمزوری ہے۔
3,computer_security,حملہ آور ایک پکڑا ہوا پیغام دوبارہ بھیجتا ہے، اور سائٹ اسے قبول کرتی ہے اور حملہ آور کے حق میں جواب دیتی ہے,ایسا حملہ جو سسٹم کے اپنے پیغامات کو استعمال کرتا ہے اور اس کے خلاف دفاع نہیں کیا جا سکتا,ایک ایسا حملہ جو مسلسل دہرایا جاتا ہے، کمزوری کی تحقیقات کرتا ہے۔,جب حملہ آور سسٹم کے ذریعے بھیجے گئے پیغام کا جواب دیتا ہے۔,ری پلے اٹیک کیا ہے؟
2,computer_security,جھوٹا، سچ,درست غلط,جھوٹا، جھوٹا۔,سچ ہے، سچ ہے۔,بیان 1| U2F یو ایس بی ڈونگل صارف کے کمپیوٹر پر میلویئر کو صارف کے دوسرے عنصر کو چوری کرنے سے روکتا ہے تاکہ صارف کے کمپیوٹر کے آف ہونے پر بھی اس صارف کے طور پر تصدیق کی جا سکے۔ بیان 2 | U2F استعمال کرنے والا سرور قابل اعتماد طریقے سے اس بات کا تعین کر سکتا ہے کہ لاگ ان کرنے کی کوشش کرنے والا صارف درحقیقت اس کمپیوٹر کے پیچھے ہے جس نے لاگ ان کی درخواست بھیجی تھی۔
1,computer_security,وائرڈ ڈیوائس ایپس,وائرڈ سیکیورٹی,وائرلیس سیکیورٹی,وائرلیس رسائی,____________________ وائرلیس نیٹ ورکس کے ذریعہ کمپیوٹر یا ڈیٹا تک غیر مجاز رسائی یا وقفے کی توقع ہے۔
0,computer_security,ایک مخالف اعصابی نیٹ ورک کو زیادہ تیزی سے اکٹھا کرتا ہے۔,حفاظتی خصوصیات کی مرکبیت کا مطلب ہے کہ آزمائشی اجزاء محفوظ ہیں چاہے دوسرے بدل جائیں۔,سیکورٹی کا مکمل ثبوت: صاف ٹیسٹ کا مطلب ایک محفوظ نظام ہے۔,نتائج اکثر تولیدی ہوتے ہیں۔,دخول کی جانچ کے مندرجہ ذیل میں سے کون سے فوائد ہیں؟
1,computer_security,Ettercap,زیوس,میٹاسپلوٹ,نیٹ,1. _________ فریم ورک نے پوائنٹ اور کلک کی طرح کمزوریوں کی کریکنگ کو آسان بنا دیا۔
1,computer_security,ہاں، کلید k = m xor m ہے۔,میں کلید کے صرف آدھے بٹس کا حساب لگا سکتا ہوں۔,ہاں، کلید k = m xor c ہے۔,نہیں، میں کلید کا حساب نہیں لگا سکتا۔,آپ کو ایک پیغام (m) اور اس کا OTP انکرپشن (c) دیا گیا ہے۔ کیا آپ M اور c سے OTP کلید کا حساب لگا سکتے ہیں؟
0,computer_security,جھوٹا، سچ,درست غلط,جھوٹا، جھوٹا۔,سچ ہے، سچ ہے۔,"""ریموٹ ٹائمنگ اٹیک عملی ہیں"" میں بیان کردہ اوپن ایس ایس ایل کا نفاذ (برملے اور بونیہ کے ذریعہ) درج ذیل کارکردگی کی اصلاح کا استعمال کرتا ہے: چینی باقیات (CR)، منٹگمری نمائندگی (MR)، Karatsuba Multiplication (KM)، اور بار بار اسکوائرنگ اور سلائیڈنگ ونڈوز (RS) )۔ درج ذیل میں سے کون سے آپشنز پیپر میں بیان کردہ ٹائمنگ چینل اٹیک کو بند کر دیں گے اگر آپ درج کردہ آپٹیمائزیشن کو آف کر دیتے ہیں؟
1. CR اور MR
2. CR"
1,computer_security,پیغام بھیجنا,پیغام سپلیشنگ,پیغام کی سالمیت,پیغام کنڈینشیالٹی,جب ڈیٹا وصول کنندہ پر بالکل اسی طرح پہنچنا چاہیے جیسا کہ وہ بھیجا گیا تھا، اسے کال کیا جاتا ہے۔
2,computer_security,کوئی فرق نہیں ہے۔,ایک براہ راست رساو سافٹ ویئر سسٹم کے مطلوبہ تعامل کے طریقہ کار کے ذریعے آتا ہے، جہاں ایک سائیڈ چینل لیک کے طور پر نظام کی دیگر خصوصیات کی پیمائش سے آتا ہے، جیسے ٹائمنگ، پاور کا استعمال، یا جگہ کا استعمال,ایک براہ راست رساو وہ ہے جو جان بوجھ کر ہو، نہ کہ غیر ارادی طور پر,ایک براہ راست لیک میموری کو آزاد کرنے میں ناکام ہو کر سروس سے انکار پیدا کرتا ہے، جبکہ ایک چینل میموری کو ایک ضمنی اثر کے طور پر آزاد کرتا ہے۔,براہ راست لیک اور سائیڈ چینل میں کیا فرق ہے؟
0,computer_security,شرائط پر منحصر ہے۔,بارہا,دو بار,صرف ایک بار,دو فریقوں کے درمیان ایک سیشن سمیٹرک کلید استعمال کی جاتی ہے۔
1,computer_security,یہ nops کی ترتیب کے آخر میں شاخ کی ہدایت کا دوسرا نام ہے۔,یہ شیل کوڈ سے صفر بائٹس کو ہٹانے کا ایک طریقہ ہے۔,یہ انجکشن شدہ شیل کوڈ سے پہلے کی nops کی ایک ترتیب ہے، جب واپسی کا پتہ نامعلوم ہو تو مفید ہے,یہ ایک ایم او پی سلیج کا گمنام ورژن ہے۔,نوپ سلیج کیا ہے؟
0,computer_security,ACK اسکین,XMAS ٹری اسکین,TCP کنیکٹ,SYN اسٹیلتھ اسکین,کون سا Nmap اسکین ہے جو مکمل طور پر TCP کنکشن نہیں کھولتا؟
3,computer_security,بی اور سی,اسپامرز کو حاصل کرنے والے بینکوں کو تبدیل کرنے کے لیے بہت زیادہ لاگت آتی ہے۔,سپیمرز کو ڈومین ناموں کو رجسٹر کرنے کی ضرورت ہوتی ہے تاکہ ان کے سپیم پر مبنی اشتہارات موثر ہوں۔,اسپامرز اپنی اسپام سے مشتہر ویب سائٹس کو سمجھوتہ کرنے والی صارف مشینوں پر چلاتے ہیں جو بوٹ نیٹ کا حصہ ہیں۔,"مقالے کی بنیاد پر ""کلک ٹریکجٹریز: سپیم ویلیو چین کا اختتام سے آخر تک تجزیہ""، درج ذیل میں سے کون سے بیانات درست ہیں؟ ""اسپامرز"" یہاں ""سپیم ویلیو چین"" کے مختلف حصوں کے آپریٹرز کا حوالہ دیتے ہیں۔"
2,computer_security,کلک جیکنگ,بفر اوور فلو,ایم آئی ٹی ایم,فشنگ,_____________ کے حملے میں، اضافی ڈیٹا جو اعمال کے لیے میموری میں کچھ مخصوص ہدایات رکھتا ہے، سسٹم کو کریک کرنے کے لیے سائبر مجرم یا پینیٹریشن ٹیسٹر کے ذریعے پیش کیا جاتا ہے۔
3,computer_security,ایٹرپیک,برپ سویٹ,سپر اسکین,خراٹے,_______________ ایک مقبول ٹول ہے جو ملٹی پروٹوکول متنوع نیٹ ورک میں نیٹ ورک کے تجزیہ کے لیے استعمال ہوتا ہے۔
2,computer_security,ٹرانسیور اسٹیشن,بیس ٹرانسیور اسٹیشن,بیس ٹرانسمیٹر اسٹیشن,بیس سگنل اسٹیشن,___________________ 802.11 سے ایکسیس پوائنٹ (AP) کی طرح ہے، اور موبائل آپریٹرز اسے سگنل کوریج کی پیشکش کے لیے استعمال کرتے ہیں۔
3,computer_security,بفر,بیرونی ذخیرہ,قطار,اسٹیک,A __________ میموری کے مقام کا ایک ترتیب وار طبقہ ہے جو کچھ ڈیٹا رکھنے کے لیے مختص کیا جاتا ہے جیسے کریکٹر سٹرنگ یا انٹیجرز کی ایک صف۔
2,computer_security,AES,TKIP,لیپ,مشترکہ چابی,WPA کس قسم کی خفیہ کاری کا استعمال کرتا ہے؟
0,computer_security,مقامی ذخیرہ,پروسیسنگ کی طاقت,بیرونی ذخیرہ,بفر,فرض کریں کہ کسی ایپلیکیشن کا سرچ باکس زیادہ سے زیادہ 200 الفاظ لے سکتا ہے، اور آپ نے اس سے زیادہ الفاظ ڈالے ہیں اور سرچ بٹن دبایا ہے۔ سسٹم کریش ہو جاتا ہے. عام طور پر یہ محدود _________ کی وجہ سے ہوتا ہے
2,computer_security,ڈبلیو ای پی,ڈبلیو پی ایس,ڈبلیو پی اے,ڈبلیو پی اے 2,__________________ نے کچھ سال پہلے وائرلیس رسائی پوائنٹس پر نئے آلات کو شامل کرنے یا منسلک کرنے کے ایک نئے طریقے کے طور پر ظاہر ہونا شروع کیا۔
2,computer_security,فعال، بند، غیر استعمال شدہ,کھولیں، فلٹر شدہ، غیر فلٹر شدہ,کھلا، آدھا کھلا، بند,فعال، غیر فعال، اسٹینڈ بائی,Nmap کے ذریعہ پورٹ ریاستوں کا تعین کیا ہے؟
0,computer_security,WPA3,ڈبلیو پی اے 2,ڈبلیو پی اے,ڈبلیو ای پی,درج ذیل میں سے سب سے کم مضبوط سیکیورٹی انکرپشن کا معیار کون سا ہے؟
2,computer_security,مرتب کرنے والے لکھنے والے اس قسم کی چیز میں بہت اچھے نہیں ہیں۔,اسٹیک کے لیے مختص متغیر کے طور پر، اس کے مختلف پتے ہو سکتے ہیں اس پر منحصر ہے کہ اس کے فنکشن کو کب کہا جاتا ہے۔,ایڈریس کا سائز اس فن تعمیر پر منحصر ہے جس پر پروگرام چلائے گا۔,پروگراموں کو مطلق پتوں کا استعمال کرتے ہوئے میموری کا حوالہ دینے کی اجازت نہیں ہے۔,ایسا کیوں ہے کہ مرتب کرنے والے کو مقامی متغیر کا مطلق پتہ نہیں معلوم؟
0,computer_security,عالمی متغیرات,متحرک طور پر منسلک لائبریریاں,پروگرام کوڈ,مقامی متغیرات,اسٹیک ذخیرہ کرنے کے لیے میموری ہے۔
3,computer_security,نہیں، چونکہ کلید پیغام سے چھوٹی ہے۔,ہاں، ہر سائفر میں کامل رازداری ہوتی ہے۔,نہیں، کامل رازداری کے ساتھ کوئی سائفرز نہیں ہیں۔,"ہاں، اگر PRG واقعی ""محفوظ"" ہے",کیا سٹریم سائفر میں کامل رازداری ہو سکتی ہے؟
0,computer_security,اس بات کا تعین کریں کہ صارف کون ہے۔,اگر صارف غلط برتاؤ کرتا ہے تو اسے جھنڈا لگائیں۔,اس بات کا تعین کریں کہ آیا صارف حملہ آور ہے۔,محدود کریں کہ صارف کن آپریشنز/ڈیٹا تک رسائی حاصل کر سکتا ہے۔,مندرجہ ذیل میں سے کس کو اختیار کرنے کا مقصد ہے؟
2,computer_security,کانفرنسنگ,وصول کنندہ سائٹ,سائٹ,بھیجنے والی سائٹ,پیغام کو بھیجنے والے کی سائٹ پر انکرپٹ کیا جانا چاہیے اور پر ڈیکرپٹ کیا جانا چاہیے۔
2,computer_security,key-logger,پچھلے دروازے,وائرس,crypter,ایک _________________ کسی پروگرام کا پوشیدہ حصہ ہو سکتا ہے، ایک الگ متاثرہ پروگرام ایک ٹروجن کسی بھی سسٹم کے ہارڈ ویئر کے فرم ویئر میں ایک قابل عمل یا کوڈ کے بھیس میں۔
1,computer_security,تمام TCP سیشنز کی شناخت کریں جو شروع کیے گئے ہیں لیکن کامیابی سے مکمل نہیں ہوئے ہیں۔,نیٹ ورک پر فائر وال کا نفاذ,اصل اور جعلی پتوں کی TTL اقدار کا موازنہ کرنا,آئی ڈی ایس کو انسٹال اور کنفیگر کرنا جو آئی پی ہیڈر کو پڑھ سکے۔,آئی پی ایڈریس سپوفنگ کا پتہ کیسے لگایا جاتا ہے؟
3,computer_security,کمزور یا غیر موجود تصدیقی طریقہ کار,پرائیویسی سے بچنے کے لیے سسٹم میں کرپٹوگرافک خامیوں کا فائدہ اٹھایا جا سکتا ہے۔,سطحی طور پر فراہم کردہ ان پٹ کا غیر ارادی یا غلط استعمال,غیر متوقع ان پٹ کی خراب ہینڈلنگ صوابدیدی ہدایات پر عمل درآمد کا باعث بن سکتی ہے۔,مندرجہ ذیل میں سے کون سی پریزنٹیشن پرت کے مسائل کی مثال نہیں ہے؟
1,computer_security,جھوٹا، سچ,درست غلط,جھوٹا، جھوٹا۔,سچ ہے، سچ ہے۔,"فرض کریں کہ یونکس نے پروسیس کے درمیان فائل ڈسکرپٹرز کو منتقل کرنے کا کوئی طریقہ فراہم نہیں کیا، لیکن پھر بھی فورک اور ایگزیک پر والدین سے فائل ڈسکرپٹرز کو وراثت میں لینے کی اجازت دی۔ OKWS ڈیزائن کے کون سے پہلو فائل ڈسکرپٹر پاس کیے بغیر ٹوٹ جائیں گے؟
1. خدمات کے لیے oklogd کو پیغامات بھیجنا ناممکن ہوگا۔
2. خدمات کے لیے ڈیٹا بیس پراکسی سے TCP کنکشن حاصل کرنا ناممکن ہوگا۔"
0,computer_security,فائر والز کو تلاش کرنے کے لیے,کھلی بندرگاہوں کی شناخت کے لیے,لائیو سسٹمز کو تلاش کرنے کے لیے,لائیو سسٹمز کی شناخت کے لیے,پنگ سویپ کیوں استعمال کیا جائے گا؟
0,computer_security,دستیابی، اجازت، رازداری، سالمیت,تصدیق، اجازت، دستیابی، سالمیت,رازداری، رسائی کنٹرول، سالمیت، عدم انکار,رازداری، دیانتداری، عدم تردید اور تصدیق,پیغامات سے متعلق چار بنیادی حفاظتی اصول ہیں۔
2,computer_security,کوڈ ریڈ,مورس ورم,ایس کیو ایل سلیمر,پیار,پہلا بفر اوور فلو حملہ کیا تھا؟
2,computer_security,رینسم ٹروجن,ایس ایم ایس ٹروجن,بیک ڈور ٹروجن,آئی ایم - ٹروجن,آپ کے موبائل فون نمبروں سے ٹیکسٹ پیغامات بھیج کر ______________ آپ کو پیسے دے سکتا ہے۔
1,computer_security,سالمیت,درستگی,دستیابی,رازداری,درج ذیل میں سے تین کلاسک سیکورٹی خصوصیات ہیں؛ کون سا نہیں ہے؟
0,conceptual_physics,12 این,10 این,5 این,7 این,افقی کے اوپر 45° زاویہ پر ایک 10-N قوت کا افقی جزو تقریباً ہے
1,conceptual_physics,یہ سب۔,سیال کی کثافت.,سیال کا حجم,سیال کا وزن.,ایک مکمل طور پر ڈوبی ہوئی چیز ہمیشہ اپنے آپ کو ہٹا دیتی ہے۔
1,conceptual_physics,ان میں سے کوئی نہیں,جذب کیا جاتا ہے,اوپر ہوا میں گزرتا ہے۔,مکمل طور پر اندرونی طور پر عکاسی کرتا ہے,جب غوطہ خور معمول سے 20° زاویہ پر پانی کی سطح کی طرف اوپر کی طرف ٹارچ کی طرف اشارہ کرتا ہے تو روشنی کی کرن
1,conceptual_physics,صرف سیارے زمین پر۔,کبھی نہیں,کبھی کبھی,ہمیشہ,چار جہتی جیومیٹری کے مطابق، مثلث کے زاویے 180° میں شامل ہوتے ہیں
0,conceptual_physics,مقناطیسی توانائی میں بدلتا ہے۔,برقی میدان کے دائیں زاویوں پر ہے۔,برقی میدان کے ساتھ ہم آہنگ,تبدیلیاں,جب اس لوپ کے اندر مقناطیسی میدان ہو گا تو وائر لوپ میں وولٹیج کی حوصلہ افزائی کی جائے گی۔
3,conceptual_physics,بنفشی,نیلا,پیلا سبز,سرخ,ان رنگوں میں، وہ ہے جس میں فی فوٹوون سب سے زیادہ توانائی ہے۔
3,conceptual_physics,یہ سب۔,روشنی بلیک ہول سے نہیں نکل سکتی۔,کشش ثقل گھڑیوں کو متاثر کرتی ہے۔,بڑے پیمانے پر خلائی وقت کو مسخ کرتا ہے۔,عمومی رشتہ داری کے مطابق،
0,conceptual_physics,ان میں سے کوئی بھی نہیں۔,یہ دونوں,توانائی,وولٹیج,الیکٹرک سرکٹ میں ایک سٹیپ اپ ٹرانسفارمر اوپر جا سکتا ہے۔
1,conceptual_physics,مرحلے میں,طول و عرض کی طرف سے پوزیشن,حکم دیا,افراتفری,عناصر کی سپیکٹرل لائنیں ہیں۔
3,conceptual_physics,توانائی,تعدد,طول موج,طول و عرض,ایک لہر منتقل ہوتی ہے۔
1,conceptual_physics,مزید معلومات کی ضرورت ہے۔,ان میں سے کوئی بھی,برعکس,ایسا ہی,دو الگ الگ چارج شدہ ذرات آرام سے خارج ہونے کے فوراً بعد، دونوں سرعت میں اضافہ کرتے ہیں۔ اس لیے ذرات کے چارج کی علامت ہے۔
